index,text,label,target
367,"mike pence said ""boooden sees american darkness, but i see american greatness""

fantastic job for the #rnc2020 #fourmoreyears #mikepence #kag2020 #redwave2020 #maga #patriotsunited",Against,biden
185,"@USER so you mean to tell me that suburban housewives can’t be women of color?? or that low income only refers to people of color???? are you serious??? you are what is wrong with america, disgusting #trump2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",Against,biden
467,"@USER you're just pissed cos she was totally competent and truthful in her testimony to both repub and dem senators today.  she's not a whiney, vengeful crybaby like you.
#fucktrump #biden2020 #itiswhatitis",Against,trump
648,"@USER this us all your doing, mr. mcgoofy. hatred. division. racism. all you. but we'll take care of that nov. 3. 
#votebidenharris2020 
#voteblue up and down the ticket. then put you and your criminal gop followers in jail.",Against,trump
283,"what do all the conspiracy theorists, #antivaccine #anti #covid #billgatesvaccine #maga #trumplovers do, now as #trump has shares in vaccine companies and hired microsoft to store military/intelligence/space data?",None,trump
240,"heard this quote the other day, it couldn’t be more relevant to our current political climate... “you can vote your way into socialism, but you have to shoot your way out”. #socialism #capitalism #trump2020",Favor,trump
228,"#demconvention don’t miss tonight! 
#bidenharris2020 #votingmatters HTTP",Against,trump
529,@USER @USER @USER @USER how many black people killed black people? the whole raciat narrative is completely blown out of the water when you look at the numbers...but dont let that stop u from looting and arson..#trump2020,Against,biden
400,bernie wants to ban fracking and lose pennsylvania. #demdebate,None,trump
413,14 miles to crazy town #joebiden #demconvention HTTP,None,biden
209,they (democrats) are trying to crucify trump like the people crucified christ for telling the truth 🙄🤔does this means trump is god no it just means the world is crooked and wicked when a good hearted man tries to change something bad into something good #trump2020 #godbless,Against,biden
308,he’s fucking eric cartman. eric cartman is the president of the united states. #trumpmeltdown #debates2020 #presidentialdebates2020,Against,trump
103,y’all nothing has really happened yet but biden has that fresh cut ok king,Favor,biden
468,i’m with james corden on this. response to @USER speech     @USER @USER #ridinwithbiden #fucktrump HTTP,Favor,biden
419,really excited about the start of the #democraticnationalconvention tonight! i love the idea of civic leaders from all over the u.s. to give opening address.,None,biden
82,@USER followed you. please follow me back #resist  #fbr  #voteblue2020  #bidencalm,Favor,biden
226,#ditchmitch #ditchmitch2020 is a top priority to saving our #democracy regardless of #trump. #democrat @USER will replace #mitchmcconnell in the #senate—join me in signing up to phone bank to bring her to #congress. it’s life-saving. #trumpfailure HTTP,Against,trump
352,@USER @USER i’m not talking about proud boys. i’m talking about everything else trump has ever said and done.,None,trump
557,"@USER @USER obviously a huge misunderstanding about what getting covid-19 means.  they are ignoring the fact that permanent injury or death are possibilities. 
#rnc2020  #gopcorruptionovercountry",None,trump
690,trump is setting up just in case he loses to contest the election. #election2020 #debates #presidentialdebate2020,None,trump
799,"a very powerful performance by #billieeilish at the #dnc2020... gee #patriots not really sure how we can top that, or the satanic logo, or endless violence...

guess we might as well hang up our #maga2020 hats and call it a night

#sarcasm #trump2020landslide #trump #civilwar2 HTTP",Against,biden
351,@USER start by removing @USER #biden2020tosaveamerica #biden2020 #biden2020landslide #bidenforpresident,Against,trump
318,so #cocaine is trending. #rncconvention2020 #rnc2020 #trump 🧂 ❄️ 🎈 HTTP,None,trump
55,"5/5 #joebiden, #kamalaharris, and the clintons have long hid behind certain democrats willing to put respectability politics before principle when it comes to the 1994 crime bill. however, many in the congressional black caucus only voted for it out of ""fear"" of ""worse"" bills. 👮‍♀️ HTTP",Against,biden
107,"@USER gave me the chills too... watching it back again and reliving that sinking feeling. heartbreaking..  but never again! we can’t let it happen again. 

#votebluetosaveamerica 
#votebluetoendthisnightmare",Against,trump
153,"@USER @USER he has every right to say that!

so it is ok for riots to go out and riot but they can not go to a booth.

mail in has to much fraud!

also only thing terrifying is you talk so much bolloxs!

#draintheswamp 
#billclintonsapedo 
#pedowoodexposed HTTP",None,trump
104,"@USER what is with the #gopcowards wanting to withhold money from states? stop creating bullshit legislation, that you know has no merit. #votebluetosaveamerica",Favor,biden
270,"@USER glad you parted ways with the rock ( the pebble) on this.
good on ya champ #kag",Favor,trump
550,"@USER @USER @USER @USER @USER @USER he's not even a mole, he's a collaborator in plain sight. he's a #russianasset 
#votebluetosaveamerica 
#bidenharris",Against,trump
801,"@USER no, he was a hero. 

trump disrespects the military constantly.",None,biden
7,"can we get a sanders v. warren battle yet? we’ve seen every other fight, but warren needs to take the gloves off against sanders (more than just commenting on online supporters). #demdebate",None,biden
395,"seriously, biden says that trump will be the first president to have less jobs than when he started his term, then advocates for further lockdowns and not opening the country back up, surely anyone with any sense can see through his bs #presidentialdebate",Against,trump
546,"dear americans, 

can someone pls tell joe biden to mind the #us elections instead of meddling with the turkish ones? he practically admitted being behind the failed coup attempt and is still pushing for “regime change”.

yours truly, 

the turks. 

#dnc2020 #maga2020 #dnc #maga",Favor,trump
313,"hey, @USER
i saw the poll about how you beat donald trump.
#biden2020

#southcarolinaprimary 
#nevadacaucuses 
#democraticdebate

@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER",Against,trump
341,"biden just promised at the #demdebate to appoint a black woman to the supreme court.

here are some women he could choose. HTTP",None,biden
393,"#sanders gives very smart answer denying charge woman couldn't win the election and says he'll throw his whole weight behind whoever is nominee, including one of the women on stage. #demdebate",None,biden
269,i’ve never cared for the vp more than i do now #joebiden #kamalaharris HTTP,Favor,biden
679,great speech! i am pumped! #voteblue2020,Favor,biden
221,"@USER @USER yes !!!!! i of course i would vote for #joebiden aa our democratic nominee, but too bad we can’t vote 🗳 for #barackobama as our vice president though. just #votebluetosaveamerica HTTP",Favor,biden
370,"singer billie eilish endorses democratic presidential nominee joe biden ahead of her performance at the 2020 democratic national convention. trump is 'destroying our country', she said.

for live updates: HTTP

#dnc2020 #demconvention #uselections #opoyi",None,biden
620,kiss arse chris fatso is there lmao..... #demdebate,None,trump
166,"@USER @USER @USER @USER #globalist  and never #americafirst
he, along with #biden, pelosi, and kerry are deep in  #ukrainegate scandal.
#crooksliarsandthieves.
romney is part of the reason #wethepeople hired #trump to #draintheswamp 
#trump2020 HTTP",Favor,trump
62,"@USER the #gop has been trying to do this for decades. the government has taken funds from it to pay for whatever. 
it is not their piggyback to use.",None,biden
689,"@USER @USER @USER @USER my bro in law is a gay dude( nice guy!), but still thinks the left holds the key to finding love. told him to follow richard grenall, scott pressler. any others? he put down ""power bottom"" on his scruff account and i said no love for you, just 1 nighters... 

your welcome #maga!",Favor,trump
0,imma keep it real with y’all i don’t think the #debates2020 should be on twitch!!!!!!!! 💯💯,None,biden
729,"@USER biden was so brilliant, trump conceded on live tv",Favor,biden
112,"@USER @USER @USER @USER @USER good paying energy jobs will be eliminated under biden.  he wants to end fracking, and cars.  there isn't any technology to replace cheap and plentiful oil.",Against,biden
659,@USER never give into the left mob aka dems demands.. stay the course #americafirst not incompetent run cities or states so they can continue with their incompetence ... #trump2020 #bestpresidentever,Favor,trump
644,"here is hw to get our country back on track

#impeachbarrnow 
#impeachandremovetrump
#flipthesenateblue 
see where i am going here?

the greatest threat to americans survival are trump and republicans.

#resist 
#votebluetosaveamerica",Against,trump
820,"#demdebate 
""america go the youtube and watch videos"" bernie directs people.
#democraticdebate",None,biden
47,"@USER this election is about decency versus indecency.

#debates2020 
#bidenharris2020",Against,trump
169,"@USER @USER #repost @USER @USER.ins
---
these beauties are back in our inventory 🇺🇲

#trump #trump2020 #godblessamerica🇺🇸 #wednesday #maga #maga2020 #madeintheusa🇺🇸 #presidentialelection #hatclip 

you can tap on the picture to purchase HTTP",Favor,trump
273,@USER can u even imagine some one like this trying to tell u anything? she does not even know the tax laws! amazon made billions last year and did not pay the first penny! these are tax laws the idiot biden put in place the last 47 years!,Favor,trump
572,@USER @USER couldn’t they at least hire cardboard cutouts to take up some space on the empty floor they were waving at? how pathetic. #trump2020,None,trump
205,i’ve never been a big @USER fan but i thought he did a pretty good job of being a respectful and decent debater and human tonight compared to @USER. #debate2020,None,biden
187,"and i'll take trump any day, honestly. 

i don't think this moved the needle. i'll say this. anyone thinking about joe biden wasn't inspired to vote for him after this. though some may have decided against trump. i think a lot more look at biden and don't see him as a replacement",Against,biden
155,breaking:  the fireworks display at the #dnc were donated by the antifa portland chapter. #maga2020,None,trump
473,"@USER “this is our moment.

this is our mission.”

#biden2020",Favor,biden
593,@USER and once again #america is #rejecting you. just go back to #russia or #venezuela they need your leadership. #trump2020,Against,biden
603,"@USER wow! women are crushing this debate. we support @USER even more after she stood with @USER. brave, and the right thing to do. #demdebate",None,trump
49,"joe biden to meet with jacob blake, sr., who has long history of racist, anti-semitic, and anti-christian posts, in kenosha HTTP",Against,biden
855,yes @USER preach !!!! america is listing!!!!!#trump2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸♥️♥️♥️♥️♥️,Favor,trump
504,biden committed to choosing a female vp #demdebate,None,biden
26,"@USER congratulations.

now tell us again how trump learned his lesson from ukraine so u didn't need to impeach him, or how kavanaugh will protect a woman's right to choose.

#voteblue",Favor,biden
232,"i know, i know, don’t get hopes up, etc. however, the nyt tax story, parscale’s alleged domestic abuse and commitment, the failure of trump to concoct anything that sticks, biden’s performance and consistency, the current lead in necessary states. i’m just trying to stay level.",Favor,biden
119,"#joebidenkamalaharris2020

#joebiden

#democratcities

protesters show up at la hospital treating ambushed cops, yell 'i hope they f------ die'

HTTP",Favor,biden
103,keep your eyes on the elections prize and vote out the bastard @USER and his bastards republicans on november3rd . #voteblue #voteforbiden2020,Against,trump
358,"@USER thanks! except for cheating with #ballotharvesting(break through the cheats,tulsi!)we can win #newhampshire. 
they won't easily fall for the utter bs #biden's handlers are campaigning on through the atlantic and nyt while #joebiden naps. 
so we have a chance getting truth to #nh.",Against,biden
159,"@USER trump is not fit to lead, and last night put the nail into the coffin of his failed presidency",Favor,biden
50,"@USER @USER @USER is right. if there isn't more focus on policy, a reason to vote, @USER may not win the progressive/indy voters. is this 2016 again? #thisweek #covid19 #sundaythoughts #voteblue HTTP",None,biden
94,"witnessing the proud, diverse and optimistic individuals across the us nominating joe biden in the roll call vote is so inspiring! #biden2020 #bidenharris2020",Against,trump
308,i think i like the other billionaire better. #demdebate,None,trump
189,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i got you anthony!  let’s do this!!  #biden2020,Against,trump
369,"this is the first week in months that i have a spark of hope in my spirit. i look forward to hearing more words of validation, encouragement, and talks of the future. truth and care is what we need. thank you. #demconvention #democraticconvention @USER @USER @USER",None,biden
836,@USER @USER the worst thing joe biden might do is wear a hearing aid. the worst thing donald trump might do is beg our worst enemy to help him steal an election.,None,biden
152,hey @USER ... #fucktrump (again),Against,trump
105,"“the current president has cloaked america in darkness for far too long. too much anger, too much fear, too much division,"" the former vice president said. ""we can and will overcome this season of darkness.""

#bidenharris2020 #demconvention2020 #joebiden #msnbc",Against,trump
112,"#dnc #hannity #foxnews #cnn #msnbc hey joe, how many mom &amp; pop businesses will the rioting thugs destroy?",None,trump
27,@USER this guy  looks like the joker. no photoshop. #trump2020 HTTP,None,trump
586,"@USER @USER bullshit. we knew about the virus in december.

#not_a_democrathoax
no innocent man ever held back documents &amp; witnesses that could clear him.

#resistlyingdonnie
#votebluetosaveamerica
blind patriotism isn't patriotism, just dumb.",Favor,biden
643,@USER no i think the debacle of 2016 was the worst and most corrupt election it was interfered by russia and you’re trying to do it again this year that’s why you don’t want paper votes because you can’t get into machines. we’re not stupid! no voter suppression #votebluetosaveamerica,Favor,biden
613,this world has gone batshit crazy! #trump2020landslide #trump2020 #maga2020 #kaga2020   we the people will have a voice &amp; a choice! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Favor,trump
794,@USER are only best at gathering public sympathy. it's simply a mirage scraping off the health insurance industry #demdebate,None,trump
9,"@USER @USER yes, and lou holtz's was pre-taped in 1860....goodbye coach #rnc2020",None,trump
197,"@USER love you right back, brother !!! ♥️🇺🇸 #trump2020 #takingbackourcountry #patriotfam #onenationundergod",Against,biden
144,"enjoying all the republicans crapping on trump right now 
#dnc2020 #dncconvention",None,biden
319,"i officially dislike pete
#demdebate",None,trump
138,"@USER good news which will further expose the american left as standing for nothing anymore, except the acquisition of power. 

i’m old enough to remember when actual “liberals” (not communists) opposed endless wars and the military industrial complex. #maga",None,biden
291,"let’s talk about “endless war” 
 
trump media coverage but doesn’t mention he’s dropping bombs on somalia &amp; fueling the war in yemen which is killing children as we speak! 

@USER knows this but is simply lying as usual 

endless war is very much in full effect! 

#rnc2020",None,biden
326,"@USER i pernounce it like another c word. we don’t need to know her name, it will all be over soon. #maga #maga2020 #trump2020",Favor,trump
77,"“he has no interest in treating the presidency as anything but one more reality show that he can use to get the attention that he craves. he hasn’t grown into the job, because he can’t. the consequences of that failure are severe.” - barack obama #bidenharris2020 #demconvention",Against,trump
565,maxwell HTTP,Favor,biden
24,"message to #bigtech #patreon #google #youtube #twitter 

don't tread on our #1a rights! #maga #trump2020 

sargon and lauren southern join war on patreon, this could wipe out left... HTTP",Favor,trump
56,"""former director of national intelligence dan coats took seriously the possibility that trump was “in putin’s pocket” and “suspected the worst” of the president. trump, coats reportedly told mattis, “doesn’t know the difference between the truth and a lie.""#maga #trumpisatraitor",Against,trump
845,@USER #democrats have to get what americans need or no deal and let these #gop con men pay for it at the polls in november! they were running to give their rich donors billions and now want to give out of work and struggling workers pennies! #unemploymentextension #heroesact,Against,trump
688,"@USER @USER @USER @USER @USER @USER wrong. trump stood up there, just like in the past, &amp; claimed ignorance in knowing who any of t/various racist groups, like the proud boys (i could care less that some faction has a latino leader, so stfu), are...t/dog whistle of, 'stand by' was as clear as day...#trumpisaracist",Favor,biden
227,"@USER the debate clearly showed me biden has control. trump is off his rails. cannot have a leader like that. his time is up. god willing, electoral college favors biden by a wide margin!",Favor,biden
215,i bet if #cuties was praised by conservatives everywhere #liberal media would get their pitch forks and torches ready calling out #pedophilia  but of course not because the world is ran by #sickfucks who think the hypersexualization of children is #brave. fuck you cucks,None,biden
284,"""the past"" and biden references obama years as if thats actually the past, trying to hide his racism #demdebate",None,trump
22,"@USER i fear you’re right. i pray @USER ‘s 2nd term will put more focus prosecuting the swamp. he definitely exposed it. think what we know now versus election day’16...
#maga #trump2020",Against,biden
181,@USER don't worry @USER...they won't have cable where you're going! #votebluetosaveamerica,None,biden
297,"@USER just followed you, patriot! 🇺🇸

i'm rebuilding for a 3rd time....can y'all help a chick out?!

#trump2020
#maga",Favor,trump
329,watching the #democraticdebate with a #migraine has made me hate pete's voice.,None,trump
75,@USER yay #trump2020 again,Against,biden
515,"@USER a very good friend of mine who's very popular, is a vietnamese immigrant who told me he doesn't know a single asian who will be voting for #joebiden.
he is a great american and absolutely despises all things socialist and communist .",Against,biden
216,"😂😂😂 do we not like when the socialist, who gained all his wealth through capitalism and our tax dollars, called out audience?  

""dem debate: catch up on the highlights from the ninth democratic debate"" #demdebate HTTP",None,trump
232,whatever rat fuck #mayorpetecheats #demdebate HTTP,None,trump
297,@USER trump,None,biden
2,joe “let’s be reasonable guys not everybody can get medicare” biden #demdebate,None,biden
302,sign the recall!!! #recallkatebrown #flushbrowndown #oregon #openoregon #recall #tyranny #2020election @USER HTTP,None,trump
582,"@USER @USER joy needs to stop calling herself a christian. clearly if you fall for the false narratives and support any modern democrat you are no christian. their entire platform is now an extension of vile marxist ideas. they need to be fought, not coddled. bishops be strong. #trump2020",Against,biden
585,@USER @USER the great divider.  #biden2020 #votebluetosaveamerica,Against,trump
354,@USER trump will embarrass sleepy joe and it wont even be close!!,Favor,trump
841,"go bernie!

&gt; HTTP

#berniewonia #berniesanders2020 #berniesanders #bernie2020 #healthcareforall #climateactionnow #presidentberniesanders #womenforbernie #iacaucus #berniewon #demdebates #demdebate #petesbillionaires #democraticdebate HTTP",None,biden
25,oh shit! warren just through bloomberg through a table! #bernie2020 #demdebates #democraticdebate HTTP,None,trump
333,a billionaire attacking a guy for owning a summer cabin #demdebate #demdebates #fckbloomberg,None,trump
632,@USER @USER all in for biden,Favor,biden
119,"@USER wasn't that your promise 4 years ago? wtf? you had a republican house and senate for two years, yet you accomplished nothing. we will make america great again by voting for joe biden #resigntrump  #racistinchief  #treasonoustraitortrump  #trumpisacompletefailure  #biden2020",Against,trump
823,"the democrats and @USER believe in the power of the government.  

the #gop and @USER believe in the power of the american people.

#maga #gopconvention2020",Against,biden
276,"trump is terrified of strong, intelligent, 'nasty' women!
trump rants about his women troubles: #kamala, #mika, #nancy and #aoc 
HTTP
@USER @USER #nastywomenunite #truckfump #tuckfrump #dumptrump #votebluetoendthisnightmare",Against,trump
405,@USER @USER bullshit that was trump. way more jobs in the trump days than obama days. economy is better than the obama days. do your research or take your bullshit elsewhere.,Favor,trump
243,"@USER young republican women should consider biden, who is a moderate and a uniter who will protect their rights. trump is a divider, a misogynist, a pussy grabber, a pornstar briber, and a fake republican. #dumptrump #republicansforbiden",Favor,biden
777,the #postalservice scandal doesn't belong only to #donaldtrump . #mitchmcconnell played a big role! rt HTTP,Against,trump
524,"can #joebiden get through one speech without mentioning his deceased family members? one new twist: biden now says trump calls his deceased son beau a ""sucker"". shameless.",None,biden
1,.@USER on covid-19: we'll put the politics aside. we'll take the muzzle off the experts so the the public gets the information they need and deserve. honest unvarnished truth. they can handle it. #demconvention @USER HTTP,Favor,biden
93,we need to know biden and trump’s plan to tackle the climate crisis! chris wallace needs to #askaboutclimate tonight.,None,trump
622,"my voting plan is to vote early in person. 534,000 of mail-in ballots refused is too much of a risk with stakes so high bc “missed delivery deadlines, mistakes...”  trump only won by 80,000 votes in 2016.  
#votebluetosaveamerica 
HTTP",Against,trump
376,character. compassion. science. decency. all on the ballot. no rhetoric. #dnc2020 #bidenharris2020,Favor,biden
697,@USER god bless them! #democrats #democrat you have american blood 🩸 on your hands !,None,biden
630,"the 👏🏻 iran 👏🏻 deal 👏🏻 wasn’t 👏🏻 working 👏🏻

#democraticdebate #demdebate",None,trump
7,"@USER @USER living in hi, many depend on #usps as private mail/shipping options cost more. we need to #saveusps, but there’s time to make other plans to make sure everyone votes &amp; that their ballots are counted~just take that fucker out of the voting equation #bidenharris2020 #fucktrump",Against,trump
211,@USER @USER they were either robbed or brainwashed. #trump2020 #maga,Against,biden
13,@USER trump lobbied to have disabled vets food trucks removed from outside his building. a right vets had preferred status for since returning from the civil war.,None,biden
3,"pelosi says biden shouldn't debate trump: 'i wouldn't legitimize a conversation with him'

HTTP

we knew this would happen. nothing will make him rise from the basement. the left will scratch, bite, and eat their own rather than face the president!

#maga",Against,biden
44,childcare does cost too much. #demdebate,None,trump
733,"the radical progressives love old, white, shriveled up liberal hack swamp goats that they can manipulate. #draintheoldwhiteliberalswamp 
#pelosimustgo #markey #draintheswamp
#wednesdaywisdom",None,biden
31,the last word to beau😭❤😭❤😭 #dnc2020,None,trump
239,"under @USER ‘s lack of leadership &amp; his need to divide us instead of unite us, will fall/fail. a house divided cannot stand. a house united will as it has great support &amp; a good foundation. #votebluetosaveamerica HTTP",Favor,biden
287,@USER @USER @USER and the #democratic cannibalism begins,None,biden
250,julia-louis dreyfus taking us through this final night of #dnc #demconvention,None,biden
365,"@USER @USER @USER
@USER @USER #americafirst #maga #kag

regular attendees at antifa/blm riots makes it an insurrectionist arsonist.
HTTP",None,biden
560,@USER trump's america protects citizens from the tyranny of criminals? great. #maga,Favor,trump
392,"💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔

broken-hearted for our nation
—
our democracy has fallen victim to liars, cheats, &amp; thieves of truth
—
here we are; the crossroads of democratic independence or tyranny
—
nothing else to do, so #registertovote 
#votebluetosaveamerica",Against,trump
828,"@USER his wealthy friends? how many homes have you bought over the past 50 years on our dime? nothing to see here, right joe? 
#trump2020 #trumplandslide2020 #democratshateamerica #liberalhypocrisy",Favor,trump
250,i love biden ❤,Favor,biden
684,@USER you gotta love hypocrites!!!! #trump2020 #maga2020 #democratsaredestroyingamerica #byerosie HTTP,Against,biden
336,@USER good afternoon patriot 🙏  #kag,None,trump
426,"""from twitter this one is for both you, bloomberg: why are you such a little bitch."" #demdebate",None,biden
234,"#uspresidentialdebate2020 what a shit show. re: trump, it was like watching a child having a two hour sulk and tantrum 🤦🏽‍♀️ #voteblue america!",Favor,biden
29,"@USER mw’s brain’s obviously squirming feverishly. 
she/he is clearly nuts!
all mentioned reasons were a projection of the dems own collective hive-mind psyche. do they have a mental as well as a spiritual disorder? do they like &amp;honour usa, the constitution &amp; citizens?
#trump2020 🇺🇸🇦🇺",Against,biden
337,@USER keep up the great work! #votebluetosaveamerica #bidenharris2020 #flipthesenateblue #bluetsunami2020 HTTP,Favor,biden
42,"@USER @USER enjoy!

please #followback everyone who rt’s this short (1:36), upbeat video 

#voteblue 
#votebidenharris2020 
- “kamala and joe” - 
(remember to click “thumbs up”.)

thanks! 

HTTP",Favor,biden
260,wtf? any rational political observer should be able to say #gop convention to date has been unorthodoxed but effective. just like #dnc was in its own way. but for liberal media to distract from such success &amp; assign blame to @USER for pending hurricane?! #insane,None,trump
286,@USER it will all be staged for biden.,Against,biden
355,"we need leaders who cares for all of the american people. we’re not an authoritative country, we don’t have a king 👑, and america has always had a president. if we #votebiden, we will save our country. don’t give away our democracy. #voteblue #votebluetosaveamerica HTTP",Favor,biden
440,"sounds like the #rnc is a disaster.  where will this cult go when they realize there is nothing behind the asteroid?

#voteblue2020 #restoredemocracy",Against,trump
638,@USER full of lies! #dnc no one wants a hussein third term!,Against,biden
347,@USER @USER we already have one!! #trump2020,Against,biden
152,@USER tribute 😭😢@USER @USER gave me chills! 💝 #glory ✊🏼👏🏻👏🏻👏🏻🥰#powerofthepeople #demconvention #democrats #hopeful #bidenharris2020tosaveamerica #bidenharrislandslide2020,Favor,biden
772,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER there is quite a few more followers. isn’t it wonderful more #truepatriots to vote democratic! #democrats #votebluenomatterwho2020 #votebluetosaveamerica #votebluetoendthisnightmare HTTP,Against,trump
256,"r.i.p  💀 nfl 🏈  it's over 😆
HTTP
🤡🤪🤡🤪🤡🤪🤡🤪
#nfl #trumprally #trump2020 #maga #maga2020 #lol #trumprallynevada #trumptrain #trump2020landslide HTTP",Favor,trump
186,"watching the presidential debate is making my head hurt. it's like one big wrinkled up orange baby won't stop  crying over two adults trying to talk politics.
#presidentialdebate2020 #theginmagaisgodawful #trumpisabigorangebaby #noyouretheliar",Against,trump
142,"why would anyone vote for a candidate that says their vote shouldn’t count????? cc: @USER @USER @USER @USER @USER #brokeredconvention 
#democraticdebate #demdebates #democraticdebates #demdebate2020",None,biden
709,@USER @USER @USER @USER wow stupid is on the miss and think they have outsmarted someone. 🤣😂🤣😂 “i rest my case” 🤣😂🤣😂 🖕🏽🖕🏾🖕🏽 all #maga #traitorsofamerica #traitorssupporttraitortrump,None,biden
824,@USER @USER think about it in ny  where most are dems they need to cheat this much!!! #qanon,None,trump
182,@USER i'm not american but i always think buchanan gets that title but trump is a shocker but then is he really entitled to be thought of as a president? he's really just the squatter in the white house.,Against,trump
655,@USER says the two folks who called each other out as unfit to be president.  #joebidenkamalaharris2020 #joebiden,None,biden
235,a couple photos from yesterday's pro-life caucus with @USER. we are proud to partner with democrats for life in order to confront abortion extremism within the dnc! #weshowup #demconvention HTTP,None,biden
600,.@USER: democrats “have passed laws that made it impossible for police officers to do our job. the violence and chaos we’re seeing now isn’t a side effect” #rnc2020,Favor,trump
838,"some r*tard fan of orange f*ggot sent me to HTTP

am i supposed to be happy that trump is appeasing to k*kes, n*ggers, and f*ggots while ignoring his white base? #maga my ass",None,biden
306,@USER is provoking violence with belligerent rhetoric.  #rnc2020,None,biden
793,"""wanting a white republican president doesn't make you racist, it just makes you american."" — failed congressional candidate joe ""the plumber"" wurzelbacher #gop",None,trump
232,"@USER republicans trying to steal the election?  no, that is what you demonrats are trying to do.  mail-in ballots are highly susceptible to fraud and you know this.  you can't beat trump without cheating, and we know this.  #trump2020",Against,biden
438,@USER @USER @USER @USER @USER @USER @USER @USER personally i’m glad to see people protecting their fellow mans property and this proves your snowflake agenda of defunding the police is a joke - #trump2020,Against,biden
244,i learned that another republican electoral strategy is to talk about wars and military families and 2nd amendment rights frequently. why do americans have a gun fixation? it's so confusing. #rnc2020 4/x,None,trump
161,"i can't stand all these assholes burning the american flag.  
#blm #blacklivesmatter #bidenharris2020 #trump2020",None,trump
761,"@USER @USER @USER yes, it real easy based on the democrat platform of nonsense and move towards socialism at best, more likely communism. but i still don’t like the debate style last night from trump. he losses on demeanor and wins on policy. he should let biden talk - it actually helps trump.",Against,biden
377,"#klobuchar makes the point that she wins red districts 
#demdebate #nhprimary",None,biden
150,"@USER @USER donald trump's lessons for repulicans:
no consequences for lying.
no consequences for hate.
no consequences for immorality.
no consequences for crimes.
no consequences for collusion. 
no consequences for impeachment.
no consequences for incompetence.
sad. #votebluenomatterwho",None,biden
870,i’m excited to hear from hunter biden’s family at the #demconvention HTTP,None,biden
268,@USER taking out mike bloomberg like she did john delaney... #demdebate HTTP,None,biden
63,"@USER 🛑 @USER is a very #dangerous #president.  he is taking🇺🇸down the rabbit hole. he is not capable to lead he only knows how to #bully 🇺🇸

#donaldtrump only cares about himself. no one else🤬

#trumpisaloser 

#trumpterrorism 

remember #vote

💙#bidenharristosaveamerica",Favor,biden
128,so is anyone else getting the pop up menu when going to post a comment to revise-delete-or send? or is it just me and my wonderfully colorful vocabulary? #bidenharris2020 #votebluetosaveamerica #trumpvirusdeathtoll167k  #trumpkillsusps  #voteoutcorruptgop,Against,trump
706,"@USER if you haven’t decided who your voting for on nov.3rd then you ain’t living in #america
#magaforallbutdemocrats
#maga",Against,biden
86,@USER @USER i hope that's right! #voteredtosaveamerica #trump2020 #kneepadsandpeepads,Against,biden
345,"#demconvention summary: ""white people are awful, amirite? let's import enough of the rest of the world to dilute these awful whites out of existence!""",None,biden
246,"when there's a mass killer on the loose in 3 predominant #democrat gorilla army states it's #democrat gorilla fighters it will kill!

the #democrat gorilla army will not be hard to #defeat in november if there are none left!

#demdebate #democratsaredestroyingamerica #trump2020",Favor,trump
132,"bernie sanders speaks at the democratic national convention tonight @USER @USER 

#berniesanders #democraticconvention #dnc2020 HTTP",None,biden
36,"@USER #gop the party of small government, not!

@USER

#stimuluspackage 
#stimulus",None,biden
686,"finally, @USER  is pointing out all of the differences between him and biden. #democraticdebate #demdebate",None,biden
42,"@USER the problem seems to be beyond mere control and discipline. trump is not fit for polite society. if he's allowed out- he must be placed on a leash, straight jacketed and muzzled. for any future ""debates"" audience must be forewarned with an x rating. nobody under 18 is allowed in.",Against,trump
483,"i’ll probably end up bashing my tv during #dnc tonight, these lunatics!",None,biden
362,"@USER not really, joe wouldn't have known what to ask and he would have just laughed along with trump at everything he said and argued with biden. he's not right wing he just seems to think trump is funny so he let's him off the hook for everything.",Against,trump
491,trump came out swinging like a meth head in a mosh pit. #debates2020 #shutupman #standdownandstandby #trumplied200kdied #maga2020 HTTP,Against,trump
453,@USER @USER @USER white hats control the doubles except the black hat biden double. #patriotsincontrol,None,trump
202,"when trump walks behind biden to intimidate him i think joe should say"" please move back to a safe distance. you do not have a mask on."" he needs to own this debate. #bidencalm",Favor,biden
95,"@USER @USER americans must vote out the following people from their respective offices:
susan collins
mitch mcconnell
lindsey graham 
donald trump 

who else should be voted out office?

#votebluetosaveamerica",Favor,biden
7,"biden is mostly campaigning for the general election, not debating bernie. #democraticdebate",None,biden
294,@USER @USER #trump2020 faster please!!!!,Against,biden
