index,text,label,target
202,Revenge vote is counter productive. What a divisive leader she is if it's true!!! Let's go for unity. #UNITEAMPHARENA2022 #PAGKAKAISA #BBMIsMyPresident2022,1,bongbong
91,It only shows how much the Filipino people support him. We will always on your side BBM. Ipanalo natin 'to hanggang dulo. Keep fighting for the Philippines. This country needs you so much!  @bongbongmarcos  #BBMIsMyPresident2022,1,bongbong
158,My President Bongbong Marcos Jr. never indulges in negative campaigning! He has three wonderful and handsome sons and a very supportive intelligent and loving wife.  THE FIRST FAMILY #BBMIsMyPresident2022 #SMNITheDeepProbe,1,bongbong
705,International News today: Leni - The woman leading the Philippines; THE PINK REVOLUTION! BBM - The man who can ruin the Philippines FOREVER.   GISING PILIPINAS!!!   #Ipana7oNa10ParaSaLahat #NeverAgain #MarcosMagnanakaw #LeniKikoAllTheWay2022 #NoToMarcosDuterte2022 #LeniKiko2022,0,bongbong
994,"@BBSSamber Remember everyone, voting for Sara and Bongbong means you want the torture and history to repeat. So... #NoToMarcosDuterte2022 #NeverAgain",0,bongbong
130,this is the reason why I sided with the Marcoses because no matter what allegations against their family they never got angry because they knew they had a clear conscience!  #BBMIsMyPresident2022,1,bongbong
625,"I can't fault telcos because texts like this one are mostly from third-party services, but it's really scummy to use Support"""" as a name especially when you're trying to contact customer service of smth.  Bongbong Marcos and his entire party are scummy as hell.",0,bongbong
919,WE SAY NO TO LIARS &amp; MURDERERS!  The Marcos-Duterte tandem for the upcoming 2022 elections is without a doubt a tactic of the ruling families and cohorts to maintain their power and continue to oppress the Filipino people. #NoToMarcosDuterte2022 #BBMSARA2022 #Halalan2022,0,bongbong
51,True. Bring back Marcos again. No to pinklawan.  #BBMSARA2022,1,bongbong
661,leni robredo delivers a  bomb to bongbong  marcos.   “a true leader shows up and mans up. the best man for the job is a woman.  bongbong - are you a man? where are you?,0,bongbong
876,#DisqualifyMarcos for the sake of the country.,0,bongbong
14,@bongbongmarcos UNITEAM FOR THE WIN #BBMSARA2022 #Halalan2022,1,bongbong
794,"To #MarchForClimateLeadership means to demand candidates to prioritize climate justice.  Marcos Jr.'s track record of stealing from the people, prioritizing his profit, &amp; supporting NTF-ELCAC makes him an unfit leader!  We must do whatever we can to demand: #NoToMarcosDuterte2022",0,bongbong
793,“We will not let evil prevail” - meaning #NoToMarcosDuterte2022 that is pure Evil. #phvote #Halalan2022 #PHVoteResults,0,bongbong
392,"Wear RED. It's the color of energy and the symbol of life. It evokes strength, power, and creates a visual impact. Lets show support for Bongbong Marcos 2022! #BringBackMarcos #BBMSigawNgBayan #BBMisMyPresident2022 #BBMForPresident2022 #PROUDBBM",1,bongbong
88,BBM is it! He will win hands down. Just be vigilant that the thief in the night will not rob him of the win this time. #BBMIsMyPresident2022,1,bongbong
89,I'll vote for BBM and Inday Sara because I am not desente and definitely not part of the elite society.  #BBMSARA2022  #BBMForPresident,1,bongbong
160,Let's continue President Duterte's legacy with #BBMSaraUNITEAM #BBMIsMyPresident2022 #SaraIsMyVicePresident2022,1,bongbong
206,"Why BBM?   WHY NOT?  Why Sara, you don’t like her father?  WHY NOT?  Why UniTeam?  I LIKE BBM-SARA. No more because.   Just back off coz you can never change my mind. Goodmorning!   #StrongerUNITEAM #BBMIsMyPresident2022 #SaraIsMyVicePresident2022  @bongbongmarcos @indaysara",1,bongbong
233,Good Job and Congratulations Mr Future President Ferdinand BongBong Marcos Jr,1,bongbong
182,".... because he is smart, has a stand, has a word, has a vision, cares for others and he loves the Philippines so he deserves to be the President of the Philippines. #BBMIsMyPresident2022",1,bongbong
864,the son may have not inherited the sin of the Father but the son enjoyed the wealth stolen by the father.  The mother also stole. It could possibly be that they want some more.  #BBMSingawNgBayan  #DisqualifyMarcos,0,bongbong
708,"Enough of the UniTheives' mind-conditioning scheme! Evil, just pure EVIL!    #NoToMarcosDuterte2022 #NotoUnithieves #KulayRosaAngBukas #KulayRosasAngPilipinas",0,bongbong
631,I really don't like Bongbong's US-Centric position. Sigh,0,bongbong
13,For the win! Bongbong-Sara! Let us all Pray for an honest and clean results! Let us Protect BBM-SARA Uniteam votes! Be very vigilant mga kapatid  #BBMSARA2022  #PhilippinesWillBeGreatAgain  #BangonBayanMuli  #ProtectOurVotes #ProtectBBMSara  #protectuniteam,1,bongbong
320,@bongbongmarcos I am Marcos Loyalist since 3 years old. Even got a chance to be Madam Imelda's advance party Entertainers during 1998 Presidential Election. My heart still for MARCOS! #BBMIsMyPresident2022 #BBM #BBMSARA,1,bongbong
749,@PhilstarNews Sad though this is just a piece of trivia now. We don’t seem to remember any lessons from 1986 which is why another Marcos is about to fool &amp; rob us again. #NotoMarcosDuterte2022 #Eleksyon2022,0,bongbong
936,Be afraid. Be very afraid.The only reason these dynasties will unite is when they feel their existence is threatened with extinction. We should quadruple our efforts to beat this UniTeam. #NoToMarcosDuterte2022 #LeniKiko2022 #LabanLeni2022 #LeniforPresident2022,0,bongbong
999,"It really amazes me that, despite all the negative issues about #MarcosJr, there are still people who believe he'll make a good leader. Talk about idiocy, this beats dutertardism. But, perhaps, they are the usual #dutertards. #DisqualifyMarcos #NoToMarcosDuterte2022 #NoToIdiots",0,bongbong
369,"@itsme_joeivan @YesYesYo13 Nobody should have to dictate in what we want to do or whom to choose. We should be free to make our own choices in order to take responsibility for the consequences of those choices. As for me and my house, I will choose BBM and Sarah. #BBMismyPresident2022 #BBMSARAH2022",1,bongbong
746,"Does Bongbong honestly think that if he wins, we will let it be? Has he not learned from his father's sins?  If history does repeat itself, People Power will happen again no matter what.  Truth is, it is happening now, just look at the crowds at Leni's rallies.",0,bongbong
916,"I have never been enamored by any Marcos. I have never voted, nor will I vote, for any of them. I resent why they were allowed to return to the Philippines. #NoToAnotherMarcos #NoToAnyMarcos #NoToMarcosJr #NoToDuterteEnablers #NoToDutertards #Eleksyon2022 #Halalan2022",0,bongbong
77,"What a day! I hope that the undecided has decided their president based on that interview earlier. Please do respect everyone's opinion. I'm a bbm-sara supporter, I respect yours, I hope you respect mine too. #BBMSARA2022 #BBMSaraUNITEAM #SMNIDeepProbe #SMNITheDeepProbe",1,bongbong
684,POV: BBM supporters spreading fake news.   #LeniRobredo2022 #LeniRobredoForPresident #LeniKiko2022 #BBMSARA2022 #MarcosDuwag #MarcosNumber1Sinungaling #MarcosMagnanakaw #MarcosLagingAbsent #MarcosTaxEvader,0,bongbong
149,"TRUST ME, EVEN THE ''SKEPTICS'' WERE IMPRESSED BY BBM'S PLATFORMS/ANSWERS.  CAN'T WAIT TO EXPERIENCE A 'MARCOS ADMINISTRATION' FROM HERE.  #SMNITheDeepProbe  #YourVoteMatters  #ItuloyAngPagbabago  #BBMIsMyPresident2022",1,bongbong
224,Never confuse education with intelligence.  You can have a bachelor's degree and still be a Bongbong Marcos supporter.,1,bongbong
163,"my vote will really be for the most qualified .. He’s more than capable and ready to lead. don’t worry Anti BBM supporters, BBM wants unifying gov’t.. Bongbong Marcos won’t let his Fellow Filipinos down, .. Patriotism at its best  #BBMIsMyPresident2022 #BBMSigawNgBayan",1,bongbong
32,"Our country will become a communist state or Marxist-Leninist state if EVER lenlen succeeded this May. She's already endorsed by TERRORIST groups NPA, MILF, what's next by ISIS. Creepy right? #Kakampinks   That won't EVER happen because #BBMSARA2022 will win by landslide!",1,bongbong
135,Majority of the Filipino people endorsed BBM! #BBM #BBMIsMyPresident2022 #Kakampink #LetLeniLead,1,bongbong
983,",History will repeat itself if you vote the son of this crack head ex president Ferdie Marcos... Like father line son and vice versa...   #NoToMarcosDuterte2022 #DisqualifyMarcosJrforpresident2022 #notomarcosdynasty",0,bongbong
178,Let us not waste our opportunity to make our nation great again. I do believe that with soon to be President @bongbongmarcos Philippines will rise again! #BringBackMarcoses #BBMSARA2022 #BBMIsMyPresident2022,1,bongbong
785,Scary prospect from #Quiboloy disinformation machine @smninews —  Just imagine #BBMSaraUNITEAM administration of uneducated mafia type of criminals about to suck the country dry of its last remaining breath.    #NoToMarcosDuterte2022 #LetLeniKikoLead #LeniKiko2022 #LetLeniLead,0,bongbong
991,"Japanese-Filipinos, mixed-Filipinos, even Japanese people, are sure that Marcos and Duterte are proven liars. Vote them out at 2022 for Asian economic recovery. #DUTERTEMANYAK #DUTERTERAPIST #DUTERTEYAKUZA #OUSTDUTERTE #NoToMarcosDuterte2022 #LetLeniLead2022",0,bongbong
902,"On Nov. 13, presidential aspirant Bongbong Marcos' party decided to adopt Sara Duterte as his vice president in #Halalan2022.  This is a major step for the two tyrants' children in vying for the nation's top posts.  #NoToMarcosDuterte2022",0,bongbong
23,"the fact that they can't campaign without dragging @bongbongmarcos but still, he doesn't say bad things to other aspirants though he was being insulted and judged by these people. he’ll be blessed and God knew everything.  #BBMSARA2022",1,bongbong
779,"If Marcos Jr wins, it will be a continuation of what’s WRONG in this present administration of Pres Duterte!! ",0,bongbong
51,I am humbled to introduce to you my choice for the Presidency. I chose Bongbong Marcos Jr not because he is the current pacesetter for president but I believe in his platforms and I also can’t hide that I admire the Marcoses from his father and mother to their entire clan,1,bongbong
591,"BBM, at this point, you might as well just be like my hairline and recede. #LeniKiko2022 #AngatBuhayLahat. #PasigIsPink #PasigLaban",0,bongbong
983,"CESC got me almost ranting sa discussion how ppl worship the red candidate for 2022 elections, when his family ruined the country    #NoToMarcosDuterte2022  #MarcosMagnanakaw",0,bongbong
164,We will always carry the flame that will burn until Marcoses return!   @BonnPaynor @bongbongmarcos  #BBMSARA2022  #BBMSaraUNITEAM  #BBMIsMyPresident2022,1,bongbong
996,We were young then during the Marcos' years. We knew their filth &amp; we fought back. Wake up young people. Study history &amp; learn from it. Don't bring back the horrors of the past. #NoToMarcosDuterte2022 #NoToHistoricalRevisionism #NeverForget #NeverAgain,0,bongbong
214,Let's vote for a president who understands the importance of time management!  #BBMIsMyPresident2022  #BBMSaraUNITEAM,1,bongbong
786,"@manilabulletin If you hate oligarchy, then you must despise political dynasties more. #NoToPoliticalDynasties #NoToMarcosDuterte2022 #MarcosMagnanakaw #BBM #BBMSaraUNITEAM #MarcosSinungaling",0,bongbong
1,"If you vote for BBM-Sara, you will help farmers get back on their feet. This is finally their year to succeed and prosper.   #BBMSaraUNITEAM  RT to claim this.",1,bongbong
171,I'm not really active on social media but I wanna express my support to sir @bongbongmarcos  #BringBackMarcos  #BBMIsMyPresident2022,1,bongbong
140,"BBM-Sara is already a SURE win, but let’s give BBM a supportive senate. Please vote ALL these senators. #BBMIsMyPresident2022 #BBMSaraUNITEAM",1,bongbong
861," Pls, for the sake of our generation, do not vote for BBM. I do not care what fake news you hold or how you perceive history. Save the Filipino youth. #DisqualifyMarcos #NeverAgain",0,bongbong
248,They want to get rid of Bongbong Marcos but they keep on mentioning his name. It only proves that he is a FRONTRUNNER. And surely he is gonna WIN the presidential race.,1,bongbong
603,marcos corruption   #BBMSaraUNITEAM  #BBMIsMyPresident2022  #BBMSara  #BongbongForPresident,0,bongbong
212,"I liked BBM for being BBM alone. Not because of his father. But because of his performance as a public servant, i'll vote for BBM bec i believe in his intellect &amp; his capacity to lead this country.&amp; U cannot change my mind anymore #BBMIsMyPresident2022",1,bongbong
37,The more they hate at siraan nila our future President Bongbong Marcos at Vice President Sara Duterte. The more supporters ang nakukuha nila. #BBMSARA2022 #BBMIsMyPresident2022,1,bongbong
932,This election is indeed about the future of the Filipino people – that does not include Bongbong Marcos and the Marcos family and their enablers who stole our future during martial law and are back at it again. #DisqualifyMarcos,0,bongbong
197,"@bongbongmarcos Sir @bongbongmarcos we need a better leader like you, a leader that cares for the Filipino people and most important a leader that seek to unite not to divide. God bless you po and your family   #BBMIsMyPresident2022 ",1,bongbong
769,I can't wait when Leni wins and everything just blooms and falls into the right places. I can't wait to see the die hard bbm supporters witness a good leader. Vote wisely!!  #LetLeniLead2022  #AngatBuhayLahat,0,bongbong
1043," The fact that Marcos Jr. benefits from profits made from forcing owners from companies they legally owned, from debt-based corruption, and heck, the so-called Yamashita gold -- all that makes it clear that we should say #NoToMarcosDuterte2022",0,bongbong
839,"Seriously folks, today's strange no-show, even digitally, to a COMELEC hearing just highlights why we shouldn't vote for BBM. All aspiring leaders should also be good followers and listeners, and its now obvious BBM isn't any of the two. BBM isn't trustworthy.  #DisqualifyBBM",0,bongbong
838,"a widow did THAT, while there’s marcos jr. depending on his father’s achievements  LENI ROBREDO OUTMANNED AND OUTDID MARCOS JR. AT ALL MATTERS.    #NoToLeniKiko2022 #NoToMarcosDuterte2022",0,bongbong
574,"Bongbong Marcos is a liability. If you think he is a leader, a unifier, you are dead wrong. The Marcos family pillaged our country, killed thousands, sent thousands more to jail, and thrown out of power in a popular revolution in 1986. #NeverAgain #UNITEAMPH2022",0,bongbong
892,A pathological liar shouldn't be allowed to run to any position in the government.  #DisqualifyMarcos,0,bongbong
112,I am a true  BBM supporter and  #saraismyvp2022  No one can twisted my mind...no one can affect  me.   If you are  SOLID #BBM. And you want #SaraAll for Vice President   Let's unite in prayers for the future President 2022 BBM.  #BBMisMyPresident2022,1,bongbong
6,Im voting for BBM ulit because I was already awakened by history facts.  #BBMSARA2022 #bongbongmarcos,1,bongbong
759,"The more we talk about Marcoleta, the more he gets uncalled-for mileage. Today is enough for his exposure. Too unworthy!  Hopefully all the remaining days hence the election will be used to promote TRoPa's senatorial slate. My two cents.   #LeniKiko2022 #NoToMarcosDuterte2022",0,bongbong
829,"Former Senator Nikki Coseteng: I know Mr. Marcos. He never worked. All he did was go to the disco. And he was always high on drugs.""""   #SolidSnort #MarcosAdik #NoToMarcosDuterte2022 #Halalan2022 #Eleksyon2022",0,bongbong
941,"@rowena_guanzon @COMELEC Imagine, he is running for presidency despite of the accusations like using of cocaine, lies bout his degree, robbery. Can anyone let someone like him lead our country?? HE DOES NOT DESERVE ANY VOTES FROM US!!! #DISQUALIFYMARCOS",0,bongbong
742,"TBH. It feels like, you're in a relationship and funny to think that you still trust given the fact that  you've been cheated multiple times. It's 2022, Let's put the toxicity away, put the Marcoses on jail and drop his candidacy right away. #DisqualifyMarcos  #DisqualifyMarcosJr",0,bongbong
33,"Our country will become a communist state or Marxist-Leninist state if EVER lenlen succeeded this May. She's already endorsed by TERRORIST groups NPA, MILF, what's next by ISIS. Creepy right? #Kakampinks   That won't EVER happen because #BBMSARA2022 will win by landslide!",1,bongbong
134,BBM it is! Insurmountable. No amount of cheating can overcome a lead like this. #BBMismyPresident2022,1,bongbong
143,@bongbongmarcos Future President of the Republic of the Philippines. #BBMIsMyPresident2022  #BBMSaraUNITEAM,1,bongbong
359,"Respect and remain silent to other political belief is very effective. A while ago I was surprise that 2 of my officemates who are Lacson voters shifted to BBM. Politics is really fast anything could change in a snap. Be a BBM, we could learn a lot from him.",1,bongbong
752,"Respect is only for those worthy of it! We’ll never say, reverend chief robber of the country BongBong Marcos! That’s not acceptable man! Let’s all use our brain cells! Ipanalo na10 to!",0,bongbong
327,Most of the people are wide awake! It’s been a long long time of suffering. It’s time for a change and for a president who’s heart is concerned for the welfare of all people. And #BBMIsMyPresident2022 lead our country please! Bring back the Marcos legacy for a better ,1,bongbong
70,"What I also like about him is his thought process. In Business management, we always talk about agility and that‘s what I‘ve seen in him. Definitely, the leader who can navigate us through uncertainties. #BBMSARA2022",1,bongbong
1034,Wisdom is knowledge that is well applied. It is never wisdom to vote for one who lies and uses deceptive means to get elected to power. It is is blatant stupidity. #NoToMarcosDuterte2022,0,bongbong
188,#LetLeniRead and see people's clamor that it's BBM who will be the next President and Sara to be the next VP.  #PangasinanForBBMSARA #BBMIsMyPresident2022  #NeverAgainToDilawanAndPink,1,bongbong
139,"Wear RED because it is the color of life and vitality. It elicits feelings of strength and power, as well as making a visual effect. Let's show Bongbong Marcos 2022 our support!  #BringBackMarcos #BBMisMyPresident2022 #BBMForPresident2022 #UnitedForMarcosJr  #BBMFORPRESIDENT2022",1,bongbong
54,We are in PINK but we are for BBM  #BBMIsMyPresident2022,1,bongbong
24,",I am a Content Creator and my President is @bongbongmarcos   #BBMForPresident #UniTeam #BBMSARA2022",1,bongbong
198,"Correct, Sir @bongbongmarcos, and with your vision, our country will be great again! #BBMIsMyPresident2022 #BBMSigawNgBayan",1,bongbong
973,@rapplerdotcom @maracepeda Traitors!!! Pls stop voting traitors in government! #NoToDDSCandidates #NoToProChinaCandidates #NoToMarcosDuterte2022 #LeniKiko2022,0,bongbong
1060,"Maybe he and bbm had already agreed on something. As sinister as it smells like, we should not let whatever the've planned to materialize.  #NoToMarcosDuterte2022",0,bongbong
648,Bongbong without his surname is nothing,0,bongbong
63,@marcosdaily_ph Love it. Take care everyone. We will still vote next year. #BBMIsMyPresident2022  #BBMSARAH2022,1,bongbong
120,"If this isn’t the true meaning of trust I don’t know how it is. Both of them achieved an unbreakable record of 56% percent, Both Bongbong Marcos Jr and Sara Duterte were undeniably The People's Choice"""" for the next leadership in the Philippines. BBMSARA WILL WIN #CHOOSEUNITEAM",1,bongbong
3,"According to Pulse Asia, the least corrupt, most honest and trustworthy candidate is Bongbong Marcos. Period.",1,bongbong
817,"Educators must #NeverForget how Marcos’ reign is never a blessing but a scourge to Philippine education and truth-telling: fanning so much fake news/false claims about our history, and paying their place into it.   #DisqualifyMarcos",0,bongbong
405,"@bongbongmarcos We support you sir BBM, you are the most qualified person to become our President for 2022. #BringBackMarcos #BBMIsMyPresident2022",1,bongbong
185,This is the Leader that we want for our country. He is The next President of The Republic of the Philippines. MarcosParin #BBMIsMyPresident2022,1,bongbong
156,"BBM truly a brilliant, brave man. Bongbong Marcos Jr. you deserve to be our next president indeed. You have all the qualities of a president!  This Nation will be Great Again.  #SMNITheDeepProbe  #BBMIsMyPresident2022",1,bongbong
786,"He is trying to distract us from defeating the real enemy, his bosses Marcos and Duterte.  ",0,bongbong
997,A BBM presidency will be an ochlocracy! Let’s not make it happen. #NoToMarcosDuterte2022,0,bongbong
851,"Dear @COMELEC. We are watching. We hope you will decide properly; weed out the perjurer, the tax evader. Uphold the law! #NoToAnotherMarcos #DisqualifyMarcos #BBMSingawNgBayan #MarcosMagnanakaw #MarcosSinungaling #MarcosTaxEvader #NeverAgain #NeverForget #Eleksyon2022",0,bongbong
364,I respect your choice on presidential bet no matter who it is. But mine is #BBM #BBMIsMyPresident2022 #BBMSigawNgBayan #BBMforpresident #BringBackMarcos,1,bongbong
15,@bongbongmarcos UNITEAM FOR THE WIN #BBMSARA2022 #Halalan2022,1,bongbong
757,"Win or lose, we go shopping after the election.  Imelda Marcos  And people want to vote for her son as president? Win/lose BBM's fam will spend their ill-gotten wealth at our expense. So let's do our best to stop them on May 9.  #NoToMarcosDuterte2022  #NeverAgain #LeniKiko2022",0,bongbong
80,Let our almighty God protect you until the day of your proclamation as our next president. Our prayers for you always. Marcos latta! #BBMIsMyPresident2022,1,bongbong
846,"Protect the Philippines from the Marcoses! Vote wisely. Vote for the sake of the poor struggling Philippines, straggling due to the lies and misinformation. #NoToMarcosDuterte2022  #LetLeniLead #LeniKiko2022",0,bongbong
728,"If you will still vote for this guy, then there really is something wrong with you. #DisqualifyMarcos",0,bongbong
884,"Should we be surprised? #MarcosSinungaling  I am surprised actually, that there are Filipinos who believe and support a liar! He pairs well with the someone who does not believe in honesty. #NoToMarcosDuterte2022",0,bongbong
1051,How come Filipinos still want to elect a person whose family has a record of stealing money from the country they suppose to be serving?   #NoToMarcosDuterte2022 ,0,bongbong
651,"There's no good reason at all to vote for BBM. Even the survey laggards are more reasonable and meritable choices than BBM, and that's very telling. #Eleksyon2022",0,bongbong
113,",My President Ferdinand Marcos Jr.. The 17th President of the Philippines  #BBMIsMyPresident2022  #BBMSaraUNITEAM",1,bongbong
876,"C'mon LBM. Let's hear it from you. Deny all the allegations hurled against your camp that all the fake news are from your end. Let's hear you tell your supporters that, if ever they are fabricating fake news, they stop. Can you? Will you? #NoToMarcosDuterte2022",0,bongbong
118,Please Po supporters of don't follow me on Twitter.I don't have time to banter and Just block of those who insult  me and the rest of Uniteam supporters. No bad blood here so pick someone else.We uphold Peace. @bongbongmarcos #BBMSaraUNITEAM  #BBMIsMyPresident2022,1,bongbong
209,Voting for BBM but not voting for Sara puts BBM in danger so please vote for BBM AND SARA.   #UNiTeamBBMSARA  #BBMIsMyPresident2022,1,bongbong
703,"You can buy a diploma to fake your academic achievement. You can buy the COMELEC to fake your moral qualifications. You can buy a survey to fake your popularity. But you can never buy a live debate to fake your competence, intelligence and integrity! #NoToMarcos #KayLeniNaTayo",0,bongbong
790,"C'mon LBM. Let's hear it from you. Deny all the allegations hurled against your camp that all the fake news are from your end. Let's hear you tell your supporters that, if ever they are fabricating fake news, they stop. Can you? Will you? #NoToMarcosDuterte2022",0,bongbong
152,"I can’t even express the joy I feel... but I can only say one thing, supporting you is the best decision I have ever made in my life. #MarcosLoyalistForever #BBMIsMyPresident2022",1,bongbong
725,"Bongbong Marcos is right – this country needs unity. Indeed, unity will decide the 2022 elections.   But, Marcos, Jr.’s unity is plunderous. To vouch for unity cannot be that of killers, cowards, and crooks; it must be the unity of their victims hungry for justice.",0,bongbong
901,@inquirerdotnet You must be kidding yourself. Your candidacy is the one bringing division and straining relationships in the entire Ph - from different societies down to the households level. You are exactly the opposite of the unity and camaraderie that you are espousing. #NoToMarcosDuterte2022,0,bongbong
702,"There is NO DECENCY left in Bongbong Marcos, or the rest of his family for that matter. To expect anything better from him at this point is a wishful thinking. He is the WORST SCUM roaming the Philippine soil right now.",0,bongbong
22,"the fact that they can't campaign without dragging @bongbongmarcos but still, he doesn't say bad things to other aspirants though he was being insulted and judged by these people. he’ll be blessed and God knew everything.  #BBMSARA2022",1,bongbong
10,Leni Robredo will not win by deceiving the people of the Philippines. Cong.Boying Remulla's revelation is a mind blowing. There is no stench that cannot be exposed. Choose UNITEAM and elect Bongbong Marcos Jr for the presidency!,1,bongbong
700,"@manilabulletin If you hate oligarchy, then you must despise political dynasties more. #NoToPoliticalDynasties #NoToMarcosDuterte2022 #MarcosMagnanakaw #BBM #BBMSaraUNITEAM #MarcosSinungaling",0,bongbong
886,If you are not invalidating them then why? I just did not get the point that there is someone like this who will vote for LBM with this reason. the fuck?   #CaMaNaVaIsPink  #NoToMarcosDuterte2022  #LeniKiko2022,0,bongbong
1081,"No votes to any politician endorsed by the fascist, murderer, and corrupt Marcos-Duterte tandem! #NoToMarcosDuterte2022",0,bongbong
69,This kind of leadership is what we need. A leader that seek to UNITE not to DIVIDE. #BBMIsMyPresident2022  #BBMSARA2022  #BBMSaraUNITEAM  #marcoslatta,1,bongbong
139,BBM done so much with his full capacity as a private citizen. No publicities.   #BBMIsMyPresident2022  #BBMSARA2022,1,bongbong
722,What about Bongbong Marcos is inspiring? I cannot think of a single thing. I really don't understand why people would vote for someone like him.,0,bongbong
383,Our Family Support the Next President of the Philippines BBM   #LabanMarcosJr #BBMFORPRESIDENT2022 #BBMIsMyPresident2022 ,1,bongbong
695,Why is BBM so afraid to join debates..does that mean he is not capable of answering questions? If it that so then he is not also capable of being the next Philippine president...just asking?  #BBM #BBMSARA2022 #Eleksyon2022 #BBMIsMyPresident2022,0,bongbong
687,"#BBM #BBMSara2022 supporters you can't expect us to respect your opinion if it's based on fake news, sorry. We have to correct it, not just for your sake but to others who might believe the lies you're consciously or unconsciously spreading. #LetLeniLead",0,bongbong
59,@bongbongmarcos sir hoping you change our rotten system by shifting to federal-parliamentary system and draft a new constitution #systemmatters #federalparliamentaryphilippines #BBMSaraUNITEAM #BBMSara2022,1,bongbong
150,"TRUST ME, EVEN THE ''SKEPTICS'' WERE IMPRESSED BY BBM'S PLATFORMS/ANSWERS.  CAN'T WAIT TO EXPERIENCE A 'MARCOS ADMINISTRATION' FROM HERE.  #SMNITheDeepProbe  #YourVoteMatters  #ItuloyAngPagbabago  #BBMIsMyPresident2022",1,bongbong
72,The one who doesnt need to throw stones at his rivals but focuses on how to make his country great again he has a brilliant mind and ideas I believe in Marcos Supremacy. I Salute my hand and I'll give my trust on u sir BBM   #BBMForPresident #BBM #BBMSARA2022,1,bongbong
111,"There are no guarantees in this world, but my gut tells me I should trust him for he maintains consistency in his words and actions",1,bongbong
26,I can't wait to see BBM to be the next President of the #Philippines #PhilaUnite #PhilippineElections2022,1,bongbong
261,"I signed a new act, my old one was in my old phone and not very active in twitter for yrs BUT because of BONGBONG MARCOS, i will actively campaign for my President!",1,bongbong
195,I'm a Filipino.. And My President is @bongbongmarcos The enemy wants to steal your blessing. But always remember that God is your keeper. You're protected. You're covered by the blood of Jesus. #BBMForPresident #BBMIsMyPresident2022 #labanmarcos #Marcosparin,1,bongbong
62,"Bongbong Marcos is Machiavellian because he exhibit high levels of charisma, and his style of leadership can be beneficial in some areas. He just don't decide immediately but he carefully analyzed all possibilities to solved a problem. Clever! MARCOS PARIN TAYO #PulaAngDabawenyo",1,bongbong
56,@jose_samaritan Of course puto Bongbong! Though i don't want d taste but I'll go for it coz d name of my fave President is there!   #BBMIsMyPresident2022  #BBMSARA2022,1,bongbong
2,"If you are confident that majority of Filipinos will support or vote for you because of your qualifications, skills and platforms, then you don't need to use negative campaigning or mudslinging. And ONLY Bongbong Marcos has that CONFIDENCE!",1,bongbong
61,"thank you BBM and SARA welcome to Digos. We are rallied supporter's uniteam and thank you for attending my youth team.  We want a more beautiful Philippines. We love you BBM&amp;SARA"""" -DEAF community 🤟🏼  #BBMSARA2022 #DIGOSCITYDAVAODELSUR",1,bongbong
965,How come Filipinos still want to elect a person whose family has a record of stealing money from the country they suppose to be serving?   #NoToMarcosDuterte2022 ,0,bongbong
432,"let us vote bbm for president, so that he could uplift our current situation. I believe that he can make our government and agriculture better, for us filipinos #BringBackMarcos #BBMSigawNgBayan #BBMIsMyPresident2022 #BBMforpresident #BBM2022 #BBM #bbm",1,bongbong
351,Let Marcos Lead. #BBMIsMyPresident2022  #MarcosSaraOnly,1,bongbong
65,Loving the scene. I think am gonna need to buy lots of red and green shirt to last until election day. it is my favorite color anyway. #BBMIsMyPresident2022  #BBMFORPRESIDENT2022  #BBMSARA2022 ,1,bongbong
659,"its sad to think na there are filipinos who will still support a thief who has no concrete plans , never shows up, and constantly lies about their achievements. bongbong marcos is not and will never be a leader.",0,bongbong
57,Dear ka BBM-SARA supporters please we should not have a complacent attitude. Let us all continue campaigning please. The higher we go the better.   #BBMSARA2022  #UNiTeamBBMSARA #Eleksyon2022,1,bongbong
760,When will Marcos Apologists wake up? I just know that they know the truth but still insist on their (ridiculous) narrative because it's shameful to admit being in the wrong.   #BBMIsMyPresident2022 #BBM2022 #SaraAll2022 #Kakampinks #LetLeniLead2022 #LABANLENI2022,0,bongbong
746,"History repeats itself because we didn't give attention to our colorful history. Now, another dynasty wants to conquer our country just like before, we need to take action before it's too late!  #NoToMarcosDuterte2022 #BilangPilipino2022  #angsimulangsagupaan  #Eleksyon2022",0,bongbong
4,"THE NEXT PRESIDENT AND VICE PRESIDENT OF THE REPUBLIC OF THE PHILIPPINES!   PRESIDENT FERDINAND BONGBONG"""" MARCOS JR.  &amp; VICE PRESIDENT INDAY SARA DUTERTE #PampangaForBBMSARA #BBMSARA2022 #UniteamBBMSARA",1,bongbong
987,Rodrigo Duterte's SALNs aren't publicly accessible to Filipinos. Bongbong Marcos has benefited from Marcos Senior's tax plunders. Sara Duterte enjoys the lies.  What Marcos gave are small fractions of billions ought returned to Filipinos. #MarcosNOTaHero #NoToMarcosDuterte2022,0,bongbong
376,If and when Sara will run as president. My clan votes will go to @bongbongmarcos We are solid BBM! #BBMSigawNgBayan  #BBMIsMyPresident2022,1,bongbong
944,@NETSCOUT BBM D30 GMA are like  fires. Don't just put out fires. Prevent them-with a new kind of security. Learn how to arm each other with voting intelligence.    Stop managing threats!    Start minimizing risks!!! #LetLeniLead  #NoToMarcosDuterte2022,0,bongbong
