index,text,label,target
647,@USER #trump2020 #debate2020 #maga2020 @USER  @USER - why do you always have to resort to name-calling when you get backed into a corner?! #unprofessionalpresidentialdebate,0,trump
134,which ever news organization is hosting the next debates - please turn off trumps mic when it's not his turn!#debates2020,0,trump
263,"this is truth.  #alllivesmatter #unbornbabylivesmatter #trump2020
'pure evil – it's borderline satanic': black media man hammers dems HTTP",1,trump
242,@USER it is already beginning as shown in this excellent comparison to living in panem (where katniss everdeen lives in the hunger games)! he started his attempt to become dictator when he began discrediting the media! it's only progressed since! scary! #presidentsnowflake #biden2020,0,trump
272,@USER @USER thank you!  #trump2020,1,trump
465,"@USER @USER in 1988 joe biden had to drop out of the race for president because his lies became so horrendous almost as bad as his plagiarism joe biden the laughing stock of america
HTTP",1,trump
83,"mass shooting exist as raw material to blame 'white racism' &amp; by association all white people...how do i know??? mass shootings are a bl*ck thing  #colinflaherty #maga #americafirst
HTTP",1,trump
109,"@USER @USER @USER uh, he’s a tow truck driver. not necessarily employed by the #usps, he’s allowed to express his wishes for the election process. if there is any stealing going on it’ll likely by dems, they have a history of it. #trump2020",1,trump
663,@USER all the very best joe biden! may the force be with you 🖖🏻🖖🏽🖖🏽🖖🏾🖖🖖🏼🖖🏿,0,trump
192,@USER i would buy more from it! #trump2020,1,trump
59,@USER today biden showed himself too weak to be a world leader. trump was the fighter we need as a president. i'm more confident now more than ever in voting for trump,1,trump
8,"#rnc2020 ...so far...
fear mongering, frowning hate filled face spewing division and lies.",0,trump
767,"@USER @USER @USER @USER @USER 1,250+ votes &amp; 75% say it was ok! what does that tell you. people are pissed, the #senatetrial was a sham &amp; the #republicans are criminals. nancy's our leader. she made a stand &amp; #we are gonna fight w/every ounce of our being to eradicate the #gop in the #2020elections. #pelosi",0,trump
367,@USER @USER it's frustrating living in a state where @USER &amp; @USER can't get things in order because he is supported by @USER y'all only speak business soo when a company is doing bad the 1st thing they do is get rid of the leaders who stoked the fires. #voteblue,0,trump
217,"#quote 10:01-10:10 - we've now reach the point where the fbi is opening a new china-related counter-intelligence case - about every ten hours.

approx 1 hr

vid HTTP

#buildthewall #finishthewall #maga #kag #trump2020

qt-rv-221 #borderobserver HTTP",1,trump
593,"we’ve got to keep the pressure on.

🔵blast every revelation that will lose 45* votes

🔵lift #bidenharris2020tosaveamerica

🔵guarantee #democraticdomination with positive messaging

🔵keep our eyes on the #bluewave prize!

#onev1 - vote early - vote blue - support the usps HTTP",0,trump
78,"@USER oh, i hope he does because obama/biden aced that compared to the catastrophe trump created.",0,trump
89,"@USER yes, you and 317 others including joe biden. nobody cares. you’re not getting it. HTTP",0,trump
430,"#putinspoodle-in-chief:#trump is the most traitorous &amp; most vicious con man #trumpresignnow #trumpisacompletefailure #trumpviruscatastrophe  #voteblue #trumpisaloser #trumpdisrespectsveterans #biden2020 #trumphatesourmilitary #bidenharris2020tosaveamerica
 HTTP",0,trump
95,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the mention great patriot!!! ❤️👊🏼🇺🇸🦅@USER its ‘past’due time, ‘we the people’ take back our country from this sinister left!!! 🤬💪🏼🙏🏼🎚❤️💪🏼🗽🦅🇺🇸 #armyfortrump #unitedwestand #dividedwefall #votered2saveamerica #kag2020 #wwg1wga 🇺🇸🦅 HTTP",1,trump
250,"we the people
deserve better
#buildbackbetter 
#votebluetosaveamerica",0,trump
633,vote blue #votebymail2020 #voteblue2020 #freedom #democracy #saveamerica HTTP,0,trump
16,@USER is a charter member of the pathetic cowards for trump  #maga HTTP,0,trump
379,"our moment
11 years ago, sully was called for his moment. now, we are all called to this moment. join sully in regaining control of this nation's destiny by voting donald trump out. HTTP",0,trump
107,"@USER gave me the chills too... watching it back again and reliving that sinking feeling. heartbreaking..  but never again! we can’t let it happen again. 

#votebluetosaveamerica 
#votebluetoendthisnightmare",0,trump
827,"@USER that wasn't a debate. it was joe &amp; chris trying to play chess with a pigeon!

trump's not going to improve with age, so i don't know about joe, but i'd tell trump to go &amp; debate all of his ass clowns!

this election's already decided, &amp; we're just waiting for the official votes!",0,trump
219,"thanks patriots for the love. first goal surpassed. will follow all patriots #maga, #kag. follow and retweet. i will do the same.",1,trump
829,"@USER @USER @USER exactly.  a vote for @USER is a vote for trump.

#votebluenomatterwho
#votebluetosaveamerica HTTP",0,trump
675,@USER @USER ✅ followed as well! fb #trump2020 #protect2a,1,trump
30,"""what the f--- are we doing that for? guy was a f---ing loser,"" @USER reportedly said after us flags were lowered to half-staff out of respect for mccain. this is what #trumpisatraitor really thinks about our  #vetsagainsttrump #joebiden #joebidenkamalaharris2020",0,trump
222,"@USER @USER strong and focused? trump was like a toddler (what's new🤷‍♀️) incapable of a sensible, grown up debate. all he can do is be abusive and insulting. pathetic.",0,trump
777,the #postalservice scandal doesn't belong only to #donaldtrump . #mitchmcconnell played a big role! rt HTTP,0,trump
60,@USER he’s a child rapist always feeling on kids! always in pictures next to kids... do your research please wake up!!  im here with trump! #makeamericagreatagain,1,trump
538,"and this is what happened to the pan­american movement because it had not from the outset laid its chief stress on winning supporters from the circles of the great masses.
-trump, may 12, 2019 
 #spygate #teaparty #madeinusa #lovetrump #trump",1,trump
702,"mockingbird doing everything it can to make @USER look bad for backing out of a planned assassination by black hats at the paris cemetery. 

#mockingbird #qanon #paris #trumphatesvets #sheepnomore #hitjob",0,trump
30,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER finger crossed for you nekomi,although it would not be necessary you are going as an arrow through the test.
ohayou gozaimasu nekosan 😁🥶💙😁 HTTP",0,trump
135,@USER we love you!! watching now about faucchi. we love our president!!  thank you for your service to our country in this critical time!!  #trump2020,1,trump
360,"@USER do you know what socialists used before candles?
electricity !!!
better vote red if you want to keep your lights on 24/7
#trump2020",1,trump
366,"@USER southern california

#trump2020 🇺🇸",1,trump
489,"@USER really? last i checked, 24.6 (biden) was higher than your 23.8.  maybe not really all that sleepy  @USER should be making that statement.  but take comfort donny, when it comes to number of #lies in a speech, your still number one. #dnc2020 #rnc2020",0,trump
5,@USER biden alone can fix it! #gop #trumpsamerica,0,trump
820,this @USER vs @USER stunt is ridiculous! i am so embarrassed for #elizabethwarren. i expected more from her. #bluewave2020 #bluenomatterwho #dumptrump #demdebate,0,trump
439,@USER jobs not mobs #trump2020,1,trump
79,"@USER @USER to primary voters in all districts i believed you should vote your heart not the party line in the primary. but vote blue no matter who in november. if you candidate moves forward, i give him or her my full support. if not make sure to vote blue on 11/3 #votebluetosaveamerica",0,trump
63,"@USER @USER @USER dear @USER , shall we count how many people have resigned from your administration? some even wrote books about working amongst your corruption. they couldnt stand working for you! thank you @USER 💙💙💙#biden2020",0,trump
574,"please tell me he throws a baseball like me. pretty, pretty please.

#trumpisanationaldisgrace #votebluetoendthisnightmare #voteblue #wearadamnmask #wearamask 

HTTP",0,trump
768,"new york? where you at?
trump says he doesn't think you'll ever come back. 
#debates2020 
#presidentialdebate2020 
#newyorkcity",0,trump
556,"@USER look's like trump's america. bden not in charge......yet!
#votebluetosaveamerica 
#bidenharrislandslide2020 
#gopprofilesincowardice",1,trump
823,@USER i am with you.  that's just insane.  #voteredfordeath.  #votebluetosaveamerica,0,trump
230,@USER oh right!!??? 🙄 i guess the friends i have who are taking a month to receive their mail are lying right? the locked mailboxes and removing mailboxes from certain areas? you people have noooo shame! none! lost and willing to do anything to hold on to power #voteblue2020,0,trump
180,"if donald trump was innocent regarding e. jean carroll, bill barr wouldn't need to step in. #evangelicalsfortrump and #maga are feverishly and blindly supporting a rapist. own those libs.",0,trump
213,"china spread the disease
democrats spread the lies
media spread the panic

they all crashed the economy
all to destroy our president 

remember in november 🗳

#voteredtosaveamerica 
#democratsaredestroyingamerica
#trump2020 HTTP",1,trump
782,"steven rogers @USER unleashes live right now about @USER on the cbj military hero show 

watch the military show now ⏬
HTTP

@USER @USER @USER @USER @USER

#military #conservative #trump2020 #maga HTTP",1,trump
833,"@USER @USER trump and the republicans are going to defund your social security and medicare. #voteblue trump, the republicans and their supporters love  watching americans suffer. the gop already let 193k americans die. that’s unforgivable. vote for joe biden. let’s end this nightmare.",0,trump
306,"@USER @USER he may know the details inside and out(i'm doubtful of that) but sean would present the information in a way that is most flattering to trump, and omit any information contrary to that narrative. i wouldn't trust anything he says without reviewing all the details myself.",0,trump
71,"must watch!
new! spotlight edition!

the patriot hub collection
in pursuit of truth @USER 
9/5/2020 no.14

real news!
database videos! links!
#amd09ipot #kag #potus #17plusbestof9520

HTTP",1,trump
19,"i’m just gonna say this: if trump wins i’m gonna put a lot of blame on white-leftist who don’t really care about what happen to minorities, but they just want to keep their “principles and values” and refuse to support biden.",0,trump
361,"click here to see how they celebrate with laycoon the one of laylay
HTTP
#nigeriaat60 #uspresidentialdebate #presidentialdebate2020 #tinakaggia #shutupman #lisa #trump2020 #bethefocus #กอล์ฟพิชญะ #justiceformanishavalmiki #shutupman",0,trump
215,"just 71 days...

today's truths:

trump did not discover plasma therapy...and it has not been proven effective 35% of the time.

hydroxychloroquine is still medically ineffective against covid-19 and not recommended due to side effects.

#voteblue2020",0,trump
331,76 more days till we vote and get rid of that jack ass out of the office !! #voteblue2020 #joebidenkamalaharris2020 HTTP,0,trump
264,"does anyone else find that twitter has changed their #fbr limits since the dnc? if you are having the same issue, please rt! #resist #resisters #dumptrump #blm #era #lgbtq #bidenharristosaveamerica2020 #trumpisaliar #trumpisaracist #trumpisatraitor",0,trump
716,"i’m not even joking when i say biden should go home. he’s clearly lost some of his mental faculties. it’s really sad. at this point his staff putting him out there is cruel. #demdebate #biden 

HTTP",1,trump
668,@USER this is the best #trump2020 ad i’ve seen.,1,trump
365,@USER do as told huh joejoe the puppet #trump2020 #joemustgo HTTP,1,trump
91,thank you #nysutvotes2020 for makng calls tonite for #bidenharris2020 thanks ⁦@USER⁩ for joining us.... and talking about the stakes in pa... HTTP,0,trump
291,"thanks brenda oneil for the follow! i look forward to interacting with you to #maga, #kag &amp; to support our potus! 👍🏻👊🏻🇺🇸 follow me on parler behindenemylines",1,trump
687,@USER @USER @USER #trump2020 to keep putting #americafirst! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,1,trump
300,@USER people are not happy that we have an inept and impeached for life occupant in the people’s white house. #notmypresident #votebluetoendthisnightmare #votebluetosaveamerica2020 #vote #novemberiscoming #november3rd,0,trump
341,"@USER @USER i think its pretty accurate for her, she's lost it. that loss to trump was embarrassing for her and embarrassed the shit out of democrats. cant wait for 4 more years. #trump2020.",1,trump
612,"@USER @USER man, all that time we thought trump's friend @USER had his nose buried in the bible . . .

. . . he was actually balls deep in the pool boy.

#maga indeed.  
#gopconvention2020",1,trump
156,"@USER @USER joe biden has earned the vote of every progressive.

bernie confirmed he'll be the most progressive president since fdr.

#votebluenomatterwho to dump trump. #notmeus",0,trump
618,"one of the most memorable days of my life... 

jan 20, 2017 invited guest to the trump inauguration 🇺🇸 

that’s me circled, in my red leather jones new york jacket! 

just look at the real turnout! 

@USER #maga HTTP",1,trump
24,"message to #bigtech #patreon #google #youtube #twitter 

don't tread on our #1a rights! #maga #trump2020 

sargon and lauren southern join war on patreon, this could wipe out left... HTTP",1,trump
461,"@USER no, i don't trust you anymore. #votebluetosaveamerica",0,trump
17,"@USER with ya.  (but dammit, i'll vote for him if i have to.)

#votebluetosaveamerica",0,trump
644,"here is hw to get our country back on track

#impeachbarrnow 
#impeachandremovetrump
#flipthesenateblue 
see where i am going here?

the greatest threat to americans survival are trump and republicans.

#resist 
#votebluetosaveamerica",0,trump
157,"@USER as if we will ever forget...palestine is not only on our minds, its in our blood hart and soul, how are they going to erase that ?

#fuckisrael 
#fucktrump 
#fuckicc",0,trump
368,"#rnc2020 trump’s speech was just plain dark, though he deployed darkness effectively. powerful. grim. i’m now even more inclined to say he could actually win again.",1,trump
479,"@USER @USER lies and deflection from a weak inept failed ""leader"". #votebluetosaveamerica #covid_19 #coronavirus #coronaoutbreak #coronaviruspandemic",0,trump
99,"@USER this former republican tx veteran and her family will be voting for tx veteran @USER to boot @USER’s crime enabler &amp; ventriloquist dummy @USER from @USER moscow mitch’s corrupt @USER.

#flipthesenateblue #tx #sc #ky #co
🇺🇸#votebluetosaveamerica‼️ HTTP",0,trump
337,"when you vote for joe biden, you will not only be voting to remove trump, but also removing mike pompeo, steve mnuchin, ivanka, bill barr, kelly anne conway, stephen miller, and jared kushner too. #biden2020",0,trump
282,"@USER @USER i agree!  that is why i am voting for joe biden.
#trumpvirus #trumpiskillingus #trumpisacompletefailure #votebluetosaveamerica2020 #biden2020",0,trump
49,@USER totalitarian state of california. #walkawayfromdemocrats #trump2020,1,trump
75,@USER @USER enjoy the present....cause the future is gonna suck for the left and the socialists. #trump2020 #votered2020,1,trump
279,"@USER @USER get a grip snowflake.

kirstie’s judgment says a lot about her intelligence, heart and integrity.

it’s a hell of a lot more than what can be said about yours.

#trump2020 #maga2020 🇺🇸#trump2020tosaveamerica 🇺🇸",1,trump
240,"heard this quote the other day, it couldn’t be more relevant to our current political climate... “you can vote your way into socialism, but you have to shoot your way out”. #socialism #capitalism #trump2020",1,trump
619,"even fox news (!) confirms @USER's report re: repugnant mass-of-stds-and-adderall @USER's comments about dead us soldiers.
racists will stand by him, of course.
and the willfully ignorant.
and soul-less rich looking to get richer
but the rest of us? #biden2020 !",0,trump
313,"hey, @USER
i saw the poll about how you beat donald trump.
#biden2020

#southcarolinaprimary 
#nevadacaucuses 
#democraticdebate

@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER",0,trump
392,"💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔

broken-hearted for our nation
—
our democracy has fallen victim to liars, cheats, &amp; thieves of truth
—
here we are; the crossroads of democratic independence or tyranny
—
nothing else to do, so #registertovote 
#votebluetosaveamerica",0,trump
114,"@USER it’s not very hard to appear more capable and ready than trump, luckily! he’ll make a clown of himself/rant on twitter after anyway 😑",0,trump
495,@USER they need to get a teacher to moderate the next debate. wallace clearly has no experience dealing with bullies. #biden2020,0,trump
67,"“donald trump's ignorance and incompetence have always been a danger to our country. covid-19 was trump's biggest test. he failed miserably,” sen. elizabeth warren says during the #demconvention. HTTP",0,trump
331,"@USER you can't afford... well, you'll have to! 😂 #joebiden #joebidenforpresident2020 #joebiden2020 #votebluetosaveamerica #votetrumpout #votethemallout2020 #trumpisnotwell #trumptreason",0,trump
818,"block walk fun, even on a sunday. thank you ladies for knocking doors for @USER today.  #womenfortrump #leadright #keeptexasred #kag #keepamericagreat #proudtobeanamerican HTTP",1,trump
127,four more years!!! #maga HTTP,1,trump
499,"william shakespeare was not written by monkeys.
#rabbits 
#qanon 
#shakespeare",1,trump
545,"lousiana... social distancing, cool background and love the sunglasses. #biden2020",0,trump
784,@USER @USER @USER still better than voting for a pedophile. i voted for a man who gave us the best economy in us history and a man who is draining the swamp. you can call him what you want. i call him a great president! #trump2020 #draintheswamp,1,trump
309,@USER trump's biggest fans are a group of right-wing terrorists just waiting for him to say the word.,0,trump
763,@USER you know how many thousands of people die a year from fast food to cigarettes or over-prescribed medication?   no one needs your fear spreading nonsense. #maga #maga2020 #trump2020,1,trump
757,"the state of the democratic party, 4 years after losing to donald trump. 

#demconvention HTTP",1,trump
4,@USER it’s genius. the #democrats fall for it every time! #maga,1,trump
345,"@USER @USER @USER @USER well let's 🙏 that never happens!! 
#votebluenomatterwho 
#votebluetosaveamerica",0,trump
631,"@USER @USER ryan is nobody !! stop giving that little shit the time of day !! if he’s able to influence people not to vote for biden then they are as dumb as he is .. period full stop !
#biden2020",0,trump
140,so trump just said he urges his supporters to vote but won't urge them to stay calm! what in the actual fuck #presidentialdebate2020,0,trump
229,we will take back our punter from the trump goons. #demconvention,0,trump
102,"oh bless her heart.  she asking biden for a pardon.
#trump2020 #vote2020 #trumptaxes HTTP",1,trump
500,"the #debates confirms that #treasonoustrump is consistent on one thing .... #lying 

#wakeupamerica 

#factcheck",0,trump
648,"@USER this us all your doing, mr. mcgoofy. hatred. division. racism. all you. but we'll take care of that nov. 3. 
#votebidenharris2020 
#voteblue up and down the ticket. then put you and your criminal gop followers in jail.",0,trump
689,"@USER @USER @USER @USER my bro in law is a gay dude( nice guy!), but still thinks the left holds the key to finding love. told him to follow richard grenall, scott pressler. any others? he put down ""power bottom"" on his scruff account and i said no love for you, just 1 nighters... 

your welcome #maga!",1,trump
75,@USER complicit sycophant @USER.  the hell with america as long as they have power!  #votebluetosaveamerica,0,trump
41,"today’s #democraticconvention is pretty awesome so far, and gives me hope. praying we can possibly piece back the destruction caused by trump and his administration these past 3+ years. goodness and common sense still exists. #votebluetosaveamerica #voteblue #bidenharris2020",0,trump
175,"26.) support the diverse needs of survivors of violence against women
27.) protect and empower immigrant women
28.) lead the global effort to end gender-based violence
29.) end capital punishment
30.) end federal private prisons

#whyimvoting #joebiden",0,trump
869,so did chris wallace or @USER win the debate?? where was biden? 😂 #trump2020,0,trump
650,@USER @USER @USER needs to be susan rice.#biden2020 #biden2020landslide #bidenrice #bidencoalition #trumpisacompletefailure,0,trump
707,@USER @USER so we can go riot and set things on fire and be in some cases shoulder to shoulder to each other but we can’t go to a voting booth to vote where you are more than 6ft apart from someone else. makes absolutely no sense to me. #trump2020,1,trump
293,"@USER i'll take people who are progessive over people who are traitorous.  you can work with and find common ground with the progressives.  the traitors belong in prison.  

#gop = traitors
#votebidenharris2020",0,trump
259,"@USER gummies, joints, bongs whatever you need to get through 90 mins of trump.",0,trump
94,"witnessing the proud, diverse and optimistic individuals across the us nominating joe biden in the roll call vote is so inspiring! #biden2020 #bidenharris2020",0,trump
697,"if you are destroying america, you should have no vote in the election.🇺🇸
•
•
•
#maga2020 #maga #trump2020landslide #trump #trump2020 #wwg1wgaworldwide #wwg1wwga #republicans #blmthugs #blmisantiamericanmovement #blmdomesticterrorists #blmmarxists #sleepyjoe #hidinbiden",1,trump
276,"@USER #moscowmitchmcconnell says he's proud of the work he's done.
i always thought he was lying. but, no. he's proud of cheating us. he's proud of taking our hard-earned money &amp; giving it to the lazy rich non-working class.
#votebidenharris
#bluewave
#voteamymcgrath to #ditchmitch2020",0,trump
384,"@USER @USER he focused on us and not himself. it’s kind of hard to talk to someone like trump who just talks,talks talks and nothing important to say.he was clearly the winner of tonight debate and most intelligent of course. #votehimout #bidenwonthedebate #bidenharrislandslide2020",0,trump
231,@USER @USER @USER thank you. i was sick of seeing alyssa bash the president. so here i am!! #trump2020,1,trump
308,he’s fucking eric cartman. eric cartman is the president of the united states. #trumpmeltdown #debates2020 #presidentialdebates2020,0,trump
866,@USER trump battered that scary boogie man biden last night he couldn’t even string a sentence. he supports the terrorists blm and antifa so he ain’t getting in hopefully law and order needs to be reinstated in america. the left turning it into ghettos. on taxes i doubt it dolly lol,1,trump
277,"'macgillis tweeted an hour later that the photo was “from four years ago” — a date he knew because he was the photographer.'

#trump2020 #trumpstroke #dumbkirk
#trumpflu 6,676,601 infected
#trumpknew 198,128 dead!
#maga #qanon #terrorists
#goodbyegop

 HTTP",0,trump
372,@USER nothing the #gop does surprises me anymore. HTTP,0,trump
307,"republicans didn’t sabotage or break #ocare; o-care began broken!”
#debates2020
#debate
#debate
#presidentialdebate 

#trump2020",0,trump
206,"vote #biden2020 because he won't have cops tear gas your mom, keep babies in cages at the border, or kill off your grandparents and school children for the economy.",0,trump
106,"hey trump supporters. i found a picture of joe biden’s illegal hearing device. sources, who prefer to remain anonymous, say you should watch for it tonight. #maga2020 HTTP",1,trump
339,"@USER #maine please vote for @USER!
#votebluetosaveamerica",0,trump
182,i posted this on facebook 4 years ago. looking forward to november 3rd. @USER #biden2020 HTTP,0,trump
322,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the 🚂 ride @USER 🇺🇸 ifb all #maga #kag patriots. please retweet HTTP,1,trump
165,@USER @USER @USER it was a good night for biden politically. trump needed to make up a lot of ground. although trump played to his base he certainly won't have made up any ground on this performance. probably lost some more.,0,trump
58,"i liked #warren, but idc who he picked #biden2020 always had my vote! 45 must go and that's not up for debate. next subject please. there is no need for a drag session.  he chose who he chose.",0,trump
371,@USER #maga #kag #trump2020 #trump2020landslide y’all need this the most,1,trump
154,biden wouldnt meet w north korea despite he and kim jong un having so much in common- hiding in the legacy of previous rulers #democraticdebate,1,trump
771,@USER proud boys president is black and they dont condone racial supremacy also trump has condemned white supremacy in the past,0,trump
814,seattle mayor asks state supreme court to overturn decision allowing recall effort to move forward HTTP,1,trump
170,"antoine tucker ...a real #patriot and #conservative running for congress in ny

@USER #votered2020removeeverydemocrat
HTTP",1,trump
333,democrats condemn ‘shocking abdication’ of responsibility as intelligence officials scale back election security briefings - HTTP,0,trump
123,"i want joe biden to denounce planned parenthood and confirm its a black genocide.

#trump2020 #blacksfortrump #debates2020",1,trump
401,@USER i love you man. thanks for speaking our voice. #resist #bluewave,0,trump
