text,label
@sejoalzir Not only from the US but from other progressive countries as well. I believe Leni's government will change the Philippines' brain drain to brain gain. #LeniKiko2022  #AngatBuhayLahat  #TropangAngatAllTheWay,Favor
After watching this video all i can say is that Maam @lenirobredo no matter what happens you are and will always be my president! #LeniForPresident2022 #AngatBuhayLahat,Favor
All my former schools from elementary to high school to university are all supporting @lenirobredo for her presidential bid. I have never been prouder. #ILOILOisPink #LeniLiwanagSaDilim #LeniKiko2022 #AngatBuhayLahat #KulayRosasAngBukas,Favor
my first rally. felt really affirming especially with me leaving with more reasons to support Leni-Kiko  #TanglawLagunaRally #AngatBuhayLahat,Favor
"You really do miracles VP Leni and I witnessed a lot today! Was really overwhelmed by the experience! I just want to cry it all because it was so worth it! We love you VP @lenirobredo, sabi nga po namin, babawi kami! #TanglawLagunaRally  #AngatBuhayLahat",Favor
A leader who truly cares for people… #LeniKiko2022 #LeniForPresident2022  #LeniLiwanagSaDilim  #AngatBuhayLahat #LeniKikoAllTheWay,Favor
I can say loud and proud that we are one of the darker pink towns where Leni won big.  More than 55% of our town's vote share went to VP Leni. Working hard to maintain this or surpass this even. #LeniKiko2022 #AngatBuhayLahat,Favor
From ping to pink. #switchtolenikiko #Kakampink #AngatBuhayLahat,Favor
This is your daily reminder to vote for Leni Robredo for President!  #LetLeniLead #LeniforPresident2022 #IpanaloNa10ParaSaLahat #AngatBuhayLahat #LeniLiwanagSaDilim #KulayRosasAngBukas #TanglawLagunaRally,Favor
"Not jisoo related, but just wanna say Leni is my President  #Quezonduan  #QuezonIsPink  #QuezonIsForLeniKiko #AngatBuhayLahat",Favor
Last night at after the BGC Walk for Leni.   #IpanloNa10ToParaSaLahat  #LeniLiwanagSaDilim  #LeniKikoAllTheWay  #AngatBuhayLahat,Favor
Literally got emotional in this moment. You can feel the hunger of the people for Leni-Kiko to win!  #ipanalona10to pls!  #Quezonduan #QuezonIsPink #AngatBuhayLahat @lenirobredo @kikopangilinan,Favor
"""My President, @lenirobredo  #LeniKiko2022 #IpanaloNa10ParaSaLahat #GobyernongTapat #AngatBuhayLahat",Favor
"I just saw this on Facebook.  For those who are still undecided, I am sharing  VP Leni Robredo's accomplishments in a map format.   https://t.co/mQmUj3WBVv  I hope you can consider her.  #KulayRosasAngBukas  #LeniRobredo #LeniForPresident2022  #AngatBuhayLahat",Favor
I saw her🥹 the next President of the Philippines   #Quezonduan  #IpanloNa10To  #AngatBuhayLahat,Favor
Yes! I'm one of the former UPD student leaders supporting the campaign of Leni-Kiko for a clean government.   #LeniKikoAllTheWay2022  #AngatBuhayLahat,Favor
I voted @lenirobredo for President and @kikopangilinan for Vice President #AngatBuhayLahat,Favor
Go go go Leni-Kiko!  Si KIKO Ang MANOK KO!! #IsamaSiKiko #LeniKikoAllTheWay #LeniKiko2022 #CaviteIsPink #LagunaIsPink #QuezonIsPink #IpanaloNa10To #KulayRosasAngBukas #AngatBuhayLahat #LetLeniKikoLead2022   #Quezonduan #QueLeniTayo #QueKikoTayo,Favor
President Leni Robredo  Vice President Kiko Pangilinan   #LetLeniKikoLead2022  #KulayRosasAngBukas 🌷 #AngatBuhayLahat,Favor
"VP @lenirobredo ‘s candidacy against all odds from the very humble beginning has made us feel that this is also our fight - our fight for the truth, for justice, for equality, and for a better Philippines. #AngatBuhayLahat #IpanaloNa10To #LeniLiwanagSaDilim #LeniKiko2022",Favor
"But to my surprise, someone went down and handed me a pink rosas keychain. We were in traffic so I wasn't able to thank them properly. But to the stranger who gave me this keychain, thank you so much! #LeniKiko2022 #AngatBuhayLahat #RadicalLove",Favor
Being a Leni and Kiko supporter made me go back to my artistic roots.   #kaylenitayo #LetLeniLead #lenikiko2022 #angatbuhaylahat #gobyernongtapat #kulayrosasangbukas #quelenitayo #quezonduan,Favor
After work for Leni ! #AngatBuhayLahat #BulacanRepublikaDos #BulacanForLeniKiko,Favor
"Today, we wear pink...  #LeniKikoAllTheWay #GobyernongTapat #AngatBuhayLahat  #IpanaloNa10I7o",Favor
volunteers for leni  #AngatBuhayLahat #GobyernongTapatAngatBuhayLahat #RepublikaDos,Favor
"For the future generation, Let's vote wisely. I am for Leni and Kiko.  #Melody4LeniKiko  #Ipanalona10to #AngatBuhayLahat",Favor
Team bahay for Leni!    #AngatBuhayLahat  #KulayRosasAngBukas  #BulacanIsPink  #IpanaloNa10ToParaSaLahat #LetLeniLead,Favor
Made a twitter account to support Vp Leni Robredo  #AngatBuhayLahat,Favor
"Okay, opened my fb today and my fb friends that are for isko/ping are now for leni. Na shock ako kasi puro program na ni leni sineshare nila. #IpanloNa10To #AngatBuhayLahat #LeniKikoAllTheWay",Favor
"Although Marikina is the “pink city”, I’m worried of how the elections would turn out here. 69k vs 66k aint bad but it would be better if Marikeños can give that ~137K for Leni and Kiko this May 9   #LeniForPresident2022  #LeniKiko2022  #AngatBuhayLahat",Favor
"I love how these farmers of Sumilao stood up for Leni, ahhh they screamed for better governance that would grant them their rights and everything they deserve. It’s about time. #AngatBuhayLahat",Favor
Behind the scenes of all UAAP Universities Student Councils’ Presidents video support for VP Leni and Sen. Kiko #LeniKikoAllTheWay #KulayRosasAngBukas,Favor
MY FAMILY IS VOTING FOR VOTING FOR LENI-KIKO ALL THE WAY @lenirobredo @kikopangilinan  #LeniKikoAllTheWay  #LetLeniKikoLead2022  #AngatBuhayLahat  #Brighterfuture,Favor
Y'all this is Alab! Certified baby boy cutie for Leni!,Favor
I am for #LeniKikoAllTheWay and   #AngatBuhayLahat Senators which includes Richard Gordon,Favor
"inclusivity! no Filipino will get left behind. this is just a glimpse of what her leadership will offer, so could you imagine the next 6 years on this kind of admin? super hopeful, kaya LeniKiko na!   #LeniKikoAllTheWay  #AngatBuhayLahat  #KulayRosasAngBukas",Favor
"So true! The fact that so many are undeserving of her good governance and of her great heart, she's still doing the best job anyone has seen in decades!   #AngatBuhayLahat  #LeniKiko2022  #LiwanagSaDilim  #NoToMarcosDuterte202",Favor
i wanna be a public servant under President @lenirobredo and V.President @kikopangilinan ’s term!!!! They will really change the system and I am IN for it. #LeniKiko2022 #AngatBuhayLahat,Favor
"If Leni loses, she’ll move on. She can still fulfill her passion to serve, maybe at a smaller scale. Her daughters will still be achievers. They can live peacefully, away from all the misplaced hate they are getting now. So I will be happy for her, but sad for the country",Favor
They can underestimate the crowd but not the hearts of VP Leni supporters #10RobredoForPresident #Angatbuhaylahat #LeniKiko2022 #PasayIsPink,Favor
"No matter what, @lenirobredo is my president and @kikopangilinan is my vice president! #AngatBuhayLahat  #LeniKiko2022 All the way!",Favor
"Proud to be part of the 412,000 who joined the grand birthday celebration and rally of VP Leni in Pasay last April 23, 2022  Leni-Kiko all the way 2022!  #HBDPresidentLeni #AngatBuhayLahat #IpanaloNa10ParaSaLahat #IpanaloNa10To",Favor
I helped someone decide today. From undecided to #LeniKiko!  Shared to her the platforms of the duo and their achievements. Now she will vote for #LeniKiko  #AngatBuhayLahat #LeniKiko2022 #PHvote #ILOILOisPink,Favor
"I always knew that Leni was amazing, but I began to see just how much of a gift she is to us Filipinos when fisherfolk, labor organizers, farmers, LGBTQ groups, and PWDs started mobilizing behind her. This is what true Unity looks like. Kay Leni, #AngatBuhayLahat #LetLeniLead",Favor
I believe that she has compassion towards the masses and that she will do everything in her power to help alleviate the condition of the poor. I have hope!   #LeniLiwanagSaDilim  #LeniKiko2022  #LeniForPresident2022  #LeniRobredo  #AngatBuhayLahat,Favor
I have so much HOPE for this country! Let's not give up #IpanaloNa10To   #LeniKiko2022 #AngatBuhayLahat,Favor
"We have the chance to vote for someone who will do right by the Filipinos, instead of voting for the lesser evil.  #LeniKiko2022  #LeniKikoAllTheWay2022  #AngatBuhayLahat  #IpanloNa10ToParaSaLahat",Favor
1 of the reasons why I am voting for VP @lenirobredo bcoz I believe she can create an inclusive society for my brother. Even if I lost my brother na I will still vote for her and continue to fight for those children with disabilities. I hope I made u proud babu. #AngatBuhayLahat,Favor
"Remember that our choices reflect our beliefs and in crucial moments like these, our choices will be immortalized in history. Our children will remember us for the stand we take today.   Make it count.   #AngatBuhayLahat  #IpanaloNa10ParaSaLahat #LeniKiko2022 #artph",Favor
"One of the best things that VP Leni always express is bringing back the DIGNITY of the vulnerable sectors in our society. Her particular platforms for target sectors make sense; addressing their needs, and empower them too.  #GobyernongTapat #AngatBuhayLahat #LeniKiko2022",Favor
"We need a leader who serves everyone regardless of political color. We need Leni Robredo! Sa Gobyernong Tapat, #AngatBuhayLahat!  Full speech: https://t.co/geDujLm1Hb  #IpanaloNa10ParaSaLahat #10LeniRobredoForPresident #7KikoPangilinanForVicePresident #LeniKiko2022",Favor
"I’m not as active on Twitter, but I am actively campaigning and forwarding our cause #AngatBuhayLahat sure that my mom who passed away last 2019 and my dad who passed away last year would take the stand with us in pushing for #LeniKiko2022. Wish I could hug you Pres @lenirobredo",Favor
My Mama’s so excited and so ready for today’s PINK rally in Macapagal! Happy Birthday VP Leni Robredo! Ipanalo Na10 to! #PasayIsPink #LeniRobredo #NCRisPink #AngatBuhayLahat,Favor
Happiest Birthday VP @lenirobredo!! Praying for your good health and safety always! Thank you for choosing to serve the country! #AngatBuhayLahat #LeniForPresident2022 #LeniRobredo,Favor
hbp vp (soon-to-be president) leni #kakampink #GobyernongTapat #AngatBuhayLahat #LeniKiko2022 #ArawNa10Ito #LeniLiwanagSaDilim,Favor
I was there with my family!!! #ArawNa10To  #PasayIsPink  #IpanloNa10ToParaSaLahat  #LeniKikoAllTheWay  #AngatBuhayLahat,Favor
i came home hopeful #AngatBuhayLahat #PasayIsPink #LetLeniLead,Favor
Blinks for Leni  #BataanIsPink  #10RobredoForPresident  #AngatBuhayLahat,Favor
Met some undecided while shopping earlier in SM. Converted them because of unemployment insurance platform of VP Leni:) Excited for tomorrow's celebration! #PasayIsPink #AngatBuhayLahat  #LeniKikoAllTheWay  #HappyBirthdayPresidentLeni,Favor
I am voting #LeniRobredo for president.  Why ? #AngatBuhayLahat #IpanloNa10ToParaSaLahat,Favor
Happy birthday to our next president VP @lenirobredo! Looking forward to the next six years with you leading us. #LetLeniLead2022 #KulayRosasAngBukas #AngatBuhayLahat #IpanaloNa10To,Favor
"I entrust my vote to you, @lenirobredo and @kikopangilinan!  #GobyernongTapat #AngatBuhayLahat",Favor
"Happy birthday to our VP @lenirobredo, soon to be President of the Republic of the Philippines.   #IpanloNa10ToParaSaLahat #LeniLiwanagSaDilim  #AngatBuhayLahat  #LeniKiko2022",Favor
"17 days until May 9,  please Lord, let her win  #LeniForPresident2022 #AngatBuhayLahat #LetLeniLead #LeniLiwanagSaDilim",Favor
"IT’S A STATEMENT.   “BAI, LET LENI LEAD”  Thanks Bai Hotel  #CebuIsPink  #CEBOOM  #AngatBuhayLahat  #IpanloNa10ToParaSaLahat #LetLeniLead",Favor
"If you are for #LeniForPresident, please vote for #KikoForVicePresident as well. We need them both para talagang #GobyernongTapat #AngatBuhayLahat",Favor
"Crowd estimates of BbM vs VP Leni is incomparable why? BbM has massive support from LGUs thus, he has all the machineries &amp; access to services of ahemmm (which taxpayers cry foul) VP Leni no or scarce support  frm LGU but venue is full #AngatBuhayLahat #LeniRobredo",Favor
Happy birthday to our VP @lenirobredo. I hope and pray that our God will grant your prayers. We wish you good health and safety always. May the Lord give you the Presidency as a late birthday gift.  #LetLeniLead2022  #LeniForPresident2022   #AngatBuhayLahat  #HBDPresidentLeni,Favor
Anything is possible when you have the right people there to support you. @lenirobredo    #IpanaloNa10To #LeniKikoAllTheWay #AngatBuhayLahat #PasayIsPink #NCRSouthisPink  #HBDPresidentLeni #LeniRobredo #PasaySabaySabay,Favor
"Happy Birthday, VP @lenirobredo!!! Really praying for you to become our 17th President. 2016 pa po yung picture natin nung ikaw po ang guest speaker namin sa school.   #LetLeniLead #LeniKiko2022 #AngatBuhayLahat #LeniRobredoForPresident #HBDPresidentLeni",Favor
"HAPPY BIRTHDAY, MY PRESIDENT! MAY GOD'S FAVOR BE UPON YOU   #LetLeniLead  #LeniKiko2022  #AngatBuhayLahat",Favor
Happy Birthday VP Leni Robredo! @lenirobredo Thank you for being the light in the darkness! Thank you for bringing Hope and for giving your ALL!!!  #PasayIsPink #ArawNa10to #10LeniRobredoPresident #LetLeniLead #AngatBuhayLahat #LeniForPresident2022,Favor
Happy Birthday po to the next President of the Philippines @lenirobredo I-claim natin yan #AngatBuhayLahat  #LeniForPresident2022  #LeniKiko2022,Favor
"When I cast my vote for Leni, Kiko and my chosen senators, I do so not just for myself or my family. I'm voting with hope for a better future for EVERYONE.  #AngatBuhayLahat  #ParaSaLahat",Favor
Why Leni? Because she’s the most qualified!  #CebuIsPink  #UbanTangLeniUgKiko  #AngatBuhayLahat #CEBOOM #1CebuMinusOne,Favor
Another Bicolana declaring support for VP Leni so proud of you Patty aka Mama Mary   #IpanaloNaNa10To #IpanaloNa10ParaSaLahat #10RobredoForPresident #LeniKikoAllTheWay #LeniKiko2022 #AngatBuhayLahat #KulayRosasAngBukas #Oragon,Favor
I LVE CEBU! #LetLeniLead #LeniKiko2022 #LeniForPresident2022 #ceboom #AngatBuhayLahat #volunteerism #TropangAngat @Yescppicache,Favor
My name is Arbie and I am for Leni-Kiko.   #LeniKikoAllTheWay  #IpanaloNa10ParaSaLahat #AngatBuhayLahat,Favor
THIS IS GOOD! #AngatBuhayLahat #LeniKiko2022,Favor
"“Our idol wants world domination. This cannot be achieved by SB19 and fans alone,” Dimacali said. “We need a government that will also give their full support to achieve this.”  PPOP Stans for Leni-Kiko featured on @VICE!",Favor
For years I've been observing our politics and never once was I moved to tears. This election is all on a different level. Hilak here and there for me. @lenirobredo thanks for bringing us hope. Daogon nato ni ma'am!   #CEBOOM  #AngatBuhayLahat,Favor
"@aethanbrix @lenirobredo Thank you for your time, energy, talent, resources and everything! Para sa #KulayaRosasAngBukas at #AngatBuhayLahat!",Favor
"When you vote #LeniKiko2022, you are voting for proven track record &amp; principles, good &amp; clean governance, #AngatBuhayLahat, a promising future. When you vote Unithieves, you are just voting. And, wasting your vote. Duh!  #LeniKikoAllTheWay2022 #cebuisPink2 #Kakampink",Favor
THINKING VOTERS WILL ALWAYS VOTE FOR LENI ROBREDO AND KIKO PANGILINAN. #AngatBuhayLahat #MarcosMagnanakaw,Favor
So excited to see our future President Leni Robredo and Vice President Kiko Pangilinan here at Dumguete City...  #10RobredoForPresident #AngatBuhayLahat #NegrosIsPink,Favor
"my mom asked me who's senatorial bets so that she'll vote for me and my siblings  from bbm to leni, thank you lord!  #AngatBuhayLahat #Kakampink""",Favor
"Red heart, PINK soul   Full of hope  and love  Let's make their future better &amp; brighter! No one can darken the light that shines from within.  #LeniKiko2022  #LeniKikoAllTheWay  #AngatBuhayLahat  #LeniLiwanagSaDilim",Favor
"How ironic. Isko used to be part of the entertainment industry. But most of the influential actors, writers and directors endorse VP Leni instead of him. #LeniKiko2022  #SwitchToLeni  #LeniKikoAllTheWay  #AngatBuhayLahat",Favor
"I'm not registered voter but Leni Robredo deserve the highest position, President of the Philippines.  #LetLeniLead #AngatBuhayLahat",Favor
The Two international Queen has spoken!  Kylie Versoza and Precious Lara Quigaman-Alcaras says they will vote for VP Leni Robredo and Sen. Kiko Pangilinan in #Halalan2022 @KylieVerzosa @laraquigaman  #AngatBuhayLahat #KulayRosasAngBukas  #LeniKiko2022,Favor
"Yesterday’s House to House campaign for LENI-KIKO around Santa Mesa, Manila. Fulfilling day indeed.  #LeniKikoAllTheWay2022  #TaoSaTaoParaKayLeniKiko  #AngatBuhayLahat  #KulayRosasAngBukas",Favor
Support PHOENIX publishing house guys. They are openly supporting VP LENI and Sen. KIKO’s candidacy. #LeniKiko2022  #Halalan2022  #LeniKiko  #AngatBuhayLahat,Favor
My 2 years old daughter is solid LeniKiko #IpanloNa10ToParaSaLahat  #ZambalesIsPink  #AngatBuhayLahat  #LeniLiwanagSaDilim,Favor
"""From Isko to Leni. good morning #Kakampinks!  Tara na, #IpanaloNa10ParaSaLahat  #10RobredoForPresident #KikoAngManokKo #AngatBuhayLahat",Favor
I am forever grateful that I am one of millions of Filipino who stands with VP Leni and Sen.Kiko. Forever grateful that I stand with my country and the truth.   #10RobredoForPresident #AngatBuhayLahat #LetLeniKikoLead2022 #BataanIsPink #HindiIsusukoAngBataan,Favor
Solid LENI-KIKO....... no mix and match pls.......we need smooth and easy way for changes.......walang kontratista   #LeniKiko2022  #AngatBuhayLahat  #kikoforvicepresident2022,Favor
"If you are still looking for enough reasons to vote for Leni or if you know some who are still undecided, this might help.  #LeniwanagSaDilim #LeniKikoAllTheWay2022 #AngatBuhayLahat",Favor
"Be a hero, vote for #LeniKiko! #IpanaloNa10ParaSaLahat #TropangAngat #AngatBuhayLahat #PHVote #Halalan2022 #Eleksyon2022",Favor
Leni will win this election. This is not a prediction. It's a SPOILER. #AngatBuhayLahat,Favor
Solid LENI-KIKO po.......  NO mix and match pls....they are the perfect pair for change in our country......  #LeniKiko2022  #AngatBuhayLahat  #kikoforvicepresident2022,Favor
We believe that the Leni-Kiko brand of leadership will champion advocacies that are close to our hearts—a holistic #HealthForAll for every Filipino that seeks to fulfill every dimension of health.  #TumindigRoxasHall #AngatBuhayLahat,Favor
"convinced one of my project managers to vote for pink, he was a previous BBM then turned ISKO then turned PING and now LENI.   #10RobredoForPresident  #AngatBuhayLahat",Favor
"leni can steal your heart, but she will never steal your taxes  #LeniLiwanagSaDilim #10RobredoForPresident #AngatBuhayLahat",Favor
"Loooove how @catrionaelisa articulated her thoughts and decision making process in the upcoming elections.  Hope her undecided, and even those who already made their choices, will re-evaluate and consider voting for @lenirobredo  #AngatBuhayLahat  #IpanaloNa10ParaSaLahat",Favor
Grabe the fact that Pia has voted and Cat is voting for Leni-Kiko makes me so happy! This is exactly what you do when you are given a huge platform to advocate for what is right and good. #MissUniverseForLeni #AngatBuhayLahat,Favor
Nothing beats the sound of fragile masculinity being shattered into pieces by strong and competent women! #TaraNaKayLeni #LeniForPresident2022 #AngatBuhayLahat #KulayRosasAngBukas,Favor
"I wasn’t really Leni at the start of the campaign. I was actually torn between Lacson and Isko because I know them personally. After this presser, I feel so blessed to have been proven right to go with VPL. #AngatBuhayLahat  #10RobredoForPresident",Favor
From Marcos Apologist (2016) to Kakampwet. So proud of myself. #10RobredoForPresident #AngatBuhayLahat #LeniLiwanagSaDilim #LeniForPresident2022 #LeniKiko2022,Favor
All I can say is that my choice for president is the right choice. What these men did was to prove that she is the best choice we got this election. #AngatBuhayLahat,Favor
I’m seeing my FB friends go from Isko to Leni! #LetLeniLead #10RobredoForPresident #AngatBuhayLahat,Favor
sumilao farmers for leni #SumilaoFarmers #LeniKiko #AngatBuhayLahat,Favor
"thank u so much Isko for that press conference, you've just made some of my twitter friends who wants to vote for you switch to VP Leni  #KulayRosasAngBukas #AngatBuhayLahat",Favor
let’s make her (and kiko) number one  #AngatBuhayLahat #LeniKiko2022 #LiwanagSaDilim,Favor
A vote for #LeniKiko is a vote for the Philippines. #LeniKikoAllTheWay #10RobredoForPresident #7KikoPangilinanVicePresident #AbanteBabae #AngatBuhayLahat,Favor
Anyone but marcos   No one but LENI ROBREDO   #IpanaloNatinTo #LeniRobredo2022 #AngatBuhayLahat #LetLeniLead,Favor
Its not Leni!!!!  vote for Leni and Kiko then BE A HERO!!! #SwitchToLeni #10RobredoForPresident  #AngatBuhayLahat #KikoForVicePresident2022,Favor
Thank you Mayor @IskoMoreno  for the presscon. My mama literally said she will switch to VP Leni  #IpanloNa10To  #10RobredoForPresident  #AngatBuhayLahat  #LeniLiwanagSaDilim,Favor
The true frontrunner @lenirobredo  #LeniLiwanagSaDilim #KayLeniNaTayo #KayLeniTotoongUnity #LeniKikoAllTheWay #AngatBuhayLahat,Favor
"the passion.  the dedication.  the heart.  and all of the efforts for this campaign.  we are beside leni-kiko and we are full of hope. i hope when they win, there will be a change.  but for now, let’s all make a change.   #LeniKiko2022 #KulayRosasAngBukas #AngatBuhayLahat",Favor
"After being overseas for 22 years, my dad is going to vote for the FIRST TIME today!   For LENI and KIKO For our future For our country   #LeniLiwanagSaDilim #LeniKiko2022 #GobyernongTapat #AngatBuhayLahat",Favor
more effort from me needs to be done to campaign VP LENI ROBREDO and SEN KIKO PANGILINAN to win the PRESIDENTIAL and VICE PRESIDENTIAL. will give all my best!  #SwitchtoLeniKiko #AngatBuhayLahat #KulayRosasAngBukas,Favor
"@inquirerdotnet @DFernandezINQ Yes and more people will realize that VP Leni Robredo is the best man for the job. We, the Filipino voters believe and trust her. She walk the talk and definitely mas may “balls” sa inyo! #AngatBuhayLahat #LeniKikoAllTheWay",Favor
"I will vote a woman this coming May elections bc I was raised by strong women like VP @lenirobredo. Expect that when there's Leni, there will also be @kikopangilinan.  #KulayRosasAngBukas #LeniLiwanagSaDilim #LeniKikoAllTheWay  #AngatBuhayLahat #HelloPagkainGoodbyeGutom",Favor
Children loves VP Leni!  #LeniRobredo2022 #LeniRobredoForPresident #LabanLeni #DapatSiLeni #AngatBuhayLahat,Favor
"Six years ago today, as a first time voter.  Leni Robredo was my vice president. This time, she's my president. #LetLeniLead  #LeniKiko2022  #IpanaloNa10To  #AngatBuhayLahat  #KulayRosasAngBukas",Favor
"We will vote for one who values transparency, accountabilty and honesty in governance and most importantly, who pays taxes like everyone of us. LeniKiko for the win!!! #LeniKiko2022  #10RobredoForPresident  #7KikoPangilinanVicePresident  #AngatBuhayLahat  #TropangAngat",Favor
Leni is our President and we are one PINK happy family! #10RobredoForPresident #AngatBuhayLahat,Favor
This is why VP @lenirobredo is my President! May concrete and solid plans na agad against Climate Change. And her track record is proof that she'll be able to do this  #LeniRobredo2022 #LetLeniLead #AngatBuhayLahat #ClimateChange #LetTheEarthBreathe,Favor
My Pride and Joy to cast my vote for @lenirobredo and @kikopangilinan here in Macau.  #LeniKikoAllTheWay #LeniForPresident2022 #AngatBuhayLahat  #LeniRobredo2022,Favor
This how I support my candidates  Leni Robredo for President #KulayRosasAngBukas #AngatBuhayLahat,Favor
"If they think attacking Leni will weaken the momentum, they’re wrong.  #LeniKiko2022 #AngatBuhayLahat #HelloPagkainGoodbyeGutom #Halalan2022",Favor
"Everyone needs to watch this video. I have the same sentiment. I'm voting for the Philippines, especially for the youth, which is why I'm voting for VP Leni Robredo and Sen. Kiko Pangilinan.  #10RobredoForPresident #7KikoPangilinanVicePresident #AngatBuhayLahat #LeniKiko2022",Favor
Just showing my support to LENI-KIKO PINK MOVEMENT with my sibuyas -inspired kubo #kakampink #artforleni #sibuyas #angatbuhaylahat #leniko #LeniKiko2022 #LetLeniLead2022 #GobyernongTapatAngatBuhayLahat #artistsforleni,Favor
"I don’t think God will ever side with somebody using fake news, twisting facts, and using evil means to win an election.   #LetLeniLead2022 #LeniRobredo2022 #LeniKiko2022 #AngatBuhayLahat",Favor
It’s really LENI is the best choice The EVIL of DISINFORMATION has NO ROOM in GENUINE UNITY and DEMOCRACY of a COUNTRY! GOD BLESS the PHILIPPINES! #LeniKiko2022 #AngatBuhayLahat  #IpanaloNa10to#LeniNaPampanga #PampangaIsPink,Favor
Loud and Proud Youth for Leni all the way from Polomolok! #AngatBuhayLahat #SwitchToLeni #LeniKiko,Favor
Please please please let's have this beautiful lady as our next President! Someone we can finally be proud of to the world! #LENIKIKO2022 #AngatBuhayLahat #LeniRobredo2022,Favor
"proud of myself! social anxiety didn't overwhelm me and I enjoyed the rally! legit na ang pagbabago naga tuna saimo, so let's vote wisely and choose leni.  #AbanteMasbate #AsensoMasba10yo #MasbateIsPink  #AngatBuhayLahat",Favor
"I'm voting for the country, and I choose LENI to lead.  #LetLeniLead  #10RobredoForPresident  #AngatBuhayLahat  #KulayRosasAngBukas  #LeniKikoAllTheWay",Favor
"I'm just really happy that I had convinced my parents to vote for Pres. Leni.   For Sen. Kiko, don't worry I'll make them change their minds too. #KulayRosasAngBukas #AngatBuhayLahat  #LeniKiko2022",Favor
10 Reasons To Vote For Leni: A Thread  #LetLeniLead #AngatBuhayLahat,Favor
"There’s a lot of reasons to vote for Leni. Personally, I like how she inspires Filipinos to help each other. Only she can bring out our “Bayanihan” spirit.  #LeniRobredo2022  #KulayRosasAngBukas #AngatBuhayLahat",Favor
"While the other candidate is promising unity thru political powers, Leni Robredo is already uniting the country in so many different ways. Including this. #LeniRobredo2022  #LeniKiko2022  #AngTagumpayAyMaramingKulay  #LeniAngatSaLahat  #SwitchToLeni  #AngatBuhayLahat",Favor
God I really hope Leni wins. Please please please please please I'm begging I really hope Leni wins #AngatBuhayLahat #10RobredoForPresident #LetLeniLead #LeniForPresident2022,Favor
"vp leni gives me hope and it makes me want to fight for her. if she doesn't win, there's a high possibility i'll be losing all my hope again. vote wisely po, you're not only voting for yourselves but the entire future of the country. #KulayRosasAngBukas  #AngatBuhayLahat",Favor
"I bleed black and gold! But this time, I will stand for my fellow Thomasians for Leni!  #KulayRosasAngBukas #AngatBuhayLahat #GoUSTe",Favor
She is not “Mrs. Robredo” to you Vic Rodriguez. She is the VICE PRESIDENT and your next PRESIDENT!,Favor
Coz you can't stop me from doing this. I'll continue to support VP @lenirobredo even after the Presidential election. Naniniwala ako na kulay rosas ang bukas! #GobyernongTapatAngatBuhayLahat #10RobredoForPresident #AngatBuhayLahat #KulayRosasAngBukas,Favor
"So last night Panelo tried to endorse BBM at the proclamation rally of the Villafuertes in Camarines Sur, but the crowd says LENI! LENI! LENI! @lenirobredo   #CamSurIsPink #LeniKiko2022 #10RobredoPresident #AngatBuhayLahat",Favor
"Wewwwww! #LeniKiko GRAND RALLY IN CEBU April 21, 2022  This time i wont miss it.  #LeniRobredo2022 #LeniKiko2022 #AngatBuhayLahat #KulayRosasAngBukas",Favor
"You have inspired the best in the Filipino, VP @lenirobredo. You have been an impeccable role model so I'm sure our #Kakampinks won't let you down.  #TaraNaKayLeni #KayLeniNaTayo #LeniKikoAllTheWay #IpanaloNa10to #GobyernongTapat #AngatBuhayLahat #LeniKiko2022 #10RobredoPresident",Favor
"VP Leni Robredo is not an idol, she is a represention. She is willing to become a tribute at this point, para lang ma-acknowledge yung kailangan ng mga tao. We need better systems in our basics. Education, transport, health and jobs. Tulungan tayo. #AngatBuhayLahat",Favor
"I’m one of those who were mocked because we support VP @lenirobredo  and Sen. @kikopangilinan in the bailiwick of the Marcoses. Well, this is not our fight alone and we will never back down. Naniniwala kami sa #KulayRosasAngBukas at patuloy kaming titindig. #AngatBuhayLahat",Favor
"Super touched by this gesture, Kiko sharing the limelight with VP when there are times he needed to take a back seat when politicians do not endorse him huhuuuu let's campaign for Kiko harder! #LeniKikoAllTheWay #AngatBuhayLahat #PampangaIsPink",Favor
#LeniKiko2022 is making history! #GobyernongTapat #AngatBuhayLahat #TropangAngat,Favor
This is the real Filipino Woman. Wise but Gentle Strong yet Subtle Commited and Brave  Nanay was there. She believes that another Real Filipino Woman will take us to a better future.  Who are we to question?  #PampangaIsPink #LeniKikoAllTheWay  #GobyernongTapat #AngatBuhayLahat,Favor
"Vote for Leni and Kiko and please always include Teddy Baguilat in your list of Senators. Proud Ifugao here  #4 BAGUILAT, TEDDY #KapaTED #KatutuboSaSenado #AngatBuhayLahat #LeniKiko2022  #KpopStansForLeni  @TeddyBaguilatJr",Favor
Farmers endorsing Leni and Kiko is no question the best endorsement of all endorsements.   #7panaloNaNa10To  #PampangaIsPink  #KabaLENIKIKO  #LeniNaPampanga #AngatBuhayLahat,Favor
the last man standing is woman she is truly the light that can lead us through the darkest of times to come @lenirobredo  #LetLeniLead #LetLeniLead2022  #LeniKiko2022 #KulayRosasAngBukas #AngatBuhayLahat,Favor
The part when the farmers of San Nicolas went up the stage to raise the hands of Kiko and VP Leni is truly one of the most heartwarming and memorable moments of the Robredo-Pangilinan campaign. #PampangaIsPink #LeniKiko2022  #LetLeniLead  #AngatBuhayLahat,Favor
