text,label
"A TRUE or REAL leader unites, inspires, and heals the nation, not divides it. And that LEADER is Bongbong Marcos!",Favor
"The oppositions have already started cheating by controlling the mainstream media and social media. Hence, we should  PROTECT and DEFEND Bongbong Marcos and Sara Duterte! ",Favor
"The Philippines is in dire need of a Marcos President, Mr. Bongbong Marcos.  We will stand with you, by you, and behind you.",Favor
They want to get rid of Bongbong Marcos but they keep on mentioning his name. It only proves that he is a FRONTRUNNER. And surely he is gonna WIN the presidential race.,Favor
Finally! Teachers will definitely vote you Bongbong Marcos if you do that. Teaching is a difficult task and teachers should focus on teaching our child to further develop their minds. instead of selling items on campus just to earn extra income. i love BBM for this.,Favor
"Bongbong Marcos is MY ONLY CHOICE to succeed President Duterte on June 30, 2022.  #7BongbongMarcos #4SaraDuterte #Halalan2022  #BBMSara2022 #UniTeamBBMSara  #MahalinNatinAngPilipinas #BangonBayanMuli",Favor
"Although Bongbong Marcos Jr. leads in all surveys, he still hopes for the President's blessing. BBM is such a loyal friend that he will never turn his back on President Rodrigo Duterte. He wants unity and so do we supporters",Favor
"Let me keep myself busy supporting and campaigning for my future President and Vice-President, alright?   And yes, I am talking about Bongbong Marcos and Inday Sara Duterte-Carpio. ",Favor
"If you are confident that majority of Filipinos will support or vote for you because of your qualifications, skills and platforms, then you don't need to use negative campaigning or mudslinging. And ONLY Bongbong Marcos has that CONFIDENCE!",Favor
"According to Pulse Asia, the least corrupt, most honest and trustworthy candidate is Bongbong Marcos. Period.",Favor
We should not let anyone steal the presidency and vice-presidency from Bongbong Marcos and Sara Duterte. Let's PROTECT our votes. ,Favor
"Look at the difference between Leni Robredo and Bongbong Marcos Jr.'s Campaign Rallies.For Leni, flags, balloons and supporters are used in photos, while Bongbong Marcos Jr they only really just supporters. Vote for BBM because he is not a cheater.#BacolodIsPink #LagunaForBBMSARA ",Favor
"The LGBT (Lesbian, Gay, Bisexual, Transgender) Pilipinas group has declared its support to the UniTeam tandem of presidential bet Ferdinand “Bongbong” Marcos, Jr., and his running mate Davao City Mayor Sara Duterte.",Favor
"Bongbong Marcos does not need to attend the @COMELEC debate"""". He's already WON these elections",Favor
The only bongbong that we CAN and MUST trust.  Responsible filo carats u know what i mean,Favor
This is the year of Bongbong Marcos and Sara Duterte! It's THEIR TIME to WIN and LEAD.,Favor
Leni Robredo will not win by deceiving the people of the Philippines. Cong.Boying Remulla's revelation is a mind blowing. There is no stench that cannot be exposed. Choose UNITEAM and elect Bongbong Marcos Jr for the presidency!,Favor
"I signed a new act, my old one was in my old phone and not very active in twitter for yrs BUT because of BONGBONG MARCOS, i will actively campaign for my President!",Favor
The President duty is to provide good governance for the Filipinos and his country. Vote Bongbong Marcos Jr. for President and Sara Duterte for Vice Presidente. Because of them our country is in good hands and we have a good chance to uplift people out of poverty.,Favor
"To our soon to be President @bongbongmarcos , Vice President @indaysara and Congressman @sandromarcos7 . FTW all the way na po ang panalo nyo. I will pray for a fair, safe and peaceful #Eleksyon2022 on May 9, 2022. #BBMSara #SandroMarcos",Favor
The full support. No more to unfair voting counts.  We have to really be aware and be protective of our vote for BBM. Enough of the 2016 VP unfair voting counts.   #Halalan2022 #Eleksyon2022 #UniteamBBMSara,Favor
It’s all over! BBM will be the next President of the Republic of the Philippines!  God bless you sir @bongbongmarcos  #Eleksyon2022,Favor
"The Philippines is in dire need of a Marcos President, Mr. Bongbong Marcos. 🇵🇭 We will stand with you, by you, and behind you.",Favor
They want to get rid of Bongbong Marcos but they keep on mentioning his name. It only proves that he is a FRONTRUNNER. And surely he is gonna WIN the presidential race.,Favor
BBM father popular vote in 1981 has remained undisputed for 41 years. I am sure that his son Bongbong Marcos Jr will beat the record of his father Ferdinand E. Marcos. Only Marcos can beat their record and no one else. First Majority President. VICTORY BBMSARA,Favor
Yes to uniteam ang ORMOC CITY BONGBONG MARCOS FOR PRESIDENT AND MAYOR SARA DUTERTE FOR VICE PRESIDENT,Favor
I voted for Duterte last time and now I will vote for Bongbong Marcos as the President of the Republic of the Philippines may we have a fair violence free election today. Godbless us all #Eleksyon2022,Favor
"GET OUT and VOTE Bongbong Marcos and Sara Duterte for President and Vice President. Every vote MATTERS, every vote COUNTS.",Favor
"Filipino elections. Not exactly top caliber Leadership. Duterte can't run again, and the next President is BongBong. Yep, that's his name. BongBong Marcos. AKA Ferdinand Marcos Jr aka BongBong. Good times #PhilippineElections2022 #BONGBONG #bongbongmarcos",Favor
andd.... the next president and vice president of the republic of the philippines: bongbong marcos &amp; sara duterte for sure!,Favor
",I will be voting tomorrow ang my president is Bongbong Marcos and of course my vice president is Sara Duterte.   We will be voting straight!",Favor
The FUTURE is BEAUTIFUL with Bongbong Marcos and Sara Duterte as President and Vice President. UNITY!,Favor
I can't wait to see BBM to be the next President of the #Philippines #PhilaUnite #PhilippineElections2022,Favor
"@bongbongmarcos If you’re clean and did not commit any sin at all, lalo na sa pulitika ng Pinas, Be the first to cast the stone! BBM is visionary with experience and learned his lesson from the past. May malinaw na plano sa bayan, not to mention.  #BBMSARA2022  #anewdawn #bagongpilipinas",Favor
"The Tiger is known as the king of all beasts in China. The zodiac sign Tiger is a symbol of strength, exorcising evils, and braveness.   2022 is THE YEAR OF THE TIGER.  Alam na this #BBMTigerOfTheNorth #BBMIsMyPresident2022",Favor
"Love and support you always my Future President @bongbongmarcos, just look at your back madami kami  #BBM #BBMIsMyPresident2022",Favor
I knew from the start you will be a genuine and compassionate leader #BBMIsMyPresident2022 #BBMSARA2022,Favor
BBM and Sara has this silent confidence in them which makes them GOOD LEADERS compared to others.  #BBMIsMyPresident2022 #BBMSARA2022,Favor
"We printed our own BBM t shirts and bought #saraall hoodie.  Parading in the streets of Orchard, Singapore.  Merry Christmas",Favor
See the difference! That’s why I support #BBMSARA2022 all the way! Mas madami ang gawa at hindi puro salita!  #BBMSARA2022 #BBMSARAH2022 #BBMIsMyPresident2022 #LeniKiko2022 Check out Cap Clint's video! #TikTok,Favor
@bongbongmarcos I am so proud that you are my next President.God will be blessed you more po.Take care always po. #BBMIsMyPresident2022,Favor
Thank you so much Sir Bongbong Marcos. Merry Christmas!  I wish you all the best to make our country more successful and more importantly we will be able to make you happy and welcoming you in the future as our President. #BBMIsMyPresident2022  #UNITEAMPH2022,Favor
@bongbongmarcos Dear sir BBM pls take care of yourself po. Take a rest din po we need you for a greater Phils! #BBMisMyPresident2022,Favor
The more they hate at siraan nila our future President Bongbong Marcos at Vice President Sara Duterte. The more supporters ang nakukuha nila. #BBMSARA2022 #BBMIsMyPresident2022,Favor
We always love and support you our future PRESIDENT LALABAN KAMI/TAYO AT BABANGON MULI  #BBM2022  #BBMIsMyPresident2022  #BBMFORPRESIDENT2022  @bongbongmarcos,Favor
More Power to you Sir  #BongBongMarcosJR #BBMIsMyPresident2022,Favor
"@bongbongmarcos's brilliance is unstoppable. He's always miles ahead of everyone else. You never cease to amaze us, Mr. 17th President.  #Halalan2022 #BBMIsMyPresident2022 @Verafied @SenImeeMarcos @sandromarcos7 @wadabhubag",Favor
"A well-rounded president?  Yes, please. ️ (Yet he has remained very humble about his abilities. )  #BBMFORPRESIDENT2022 #bbm2022 #BBMSARA2022 #bbmismypresident2022 #uniteam #protectMarcosjr @bongbongmarcos @sandromarcos7 @SenImeeMarcos",Favor
Whether you admit it or not ONLY Pres.MARCOS and Pres.DUTERTE has the will and power to fight the insurgency of the CPP-NPA-NDF.We need another MARCOS and DUTERTE to continue what their fathers hve started! #BBMIsMyPresident2022  #BBMSARA2022  #SARAIsMyPresident2028  #SARABBM2028,Favor
It always get goosebumps seeing BBM and Sara's supporters united and overflowing in joy.  I can't wait but seeing these 2 together working for our nation's glory.   #BBMIsMyPresident2022   #BagongLipunan #BBMFORPRESIDENT2022  #BBM #bbmsara,Favor
As part of Generation Z   I want to feel atleast once in a lifetime how a Marcos govern this country. #BBMIsMyPresident2022,Favor
"@iamwhatiam30 Done.. that's why im loving him more..not because of their gold, of pfem or any marcoses. I love him for who he is. May God bless and protect him this coming election. A299 #BBMIsMyPresident2022  #BBMSARA2022",Favor
"@5rings_kobe I know. It’d be different if myself responding. But because BBM had inspired everyone of us to be forgiving, we are trying our very best. For after all, when we rise again together as a nation, he aims no one to be left behind. #BBMIsMyPresident2022 #BBMSARA2022",Favor
"Please remind @bongbongmarcos to take extreme care during caravans. Mahirap na, alam naman natin gaano kadumi maglaro ng pulitika kabilang kubol.  #BBMIsMyPresident2022  #BBMSARA2022",Favor
Let this family be vindicated and let us unite to make our NATION GREAT AGAIN.  @sandromarcos7 @SenImeeMarcos @bongbongmarcos #AngPagbabalikNiMarcos #BBMIsMyPresident2022,Favor
"Thank you, Pinky, for stealing the vice presidency. You were right,@bongbongmarcos should not become VP--because he deserves to become PRESIDENT.  #BBMFORPRESIDENT2022 #bbmsara2022 #BBMIsMyPresident2022 #BBMSARAQC #UNITEAMPH2022 #bbm2022 #BringBackMarcos #unitedformarcosjr",Favor
"I haven't been posting anythingmuch lately... StiLL, I am a DDS and a Marcos Loyalist. #BBMFORPRESIDENT2022 #BBMIsMyPresident2022 #BBMSARA2022 #bbm  #saraAll",Favor
The most beautiful things in life are free. The BBM effect is bringing the best out in people. #BBMismyPresident2022 #BBMSara2022,Favor
"The more you hate BBM, the more we support him #BBMIsMyPresident2022 #BBMSARA2022",Favor
"I must say he’s a strong leader than someone who would compete him, the more you hate BBM the merrier he gain back his supporters.  BBM-Sara in this coming presidential election 2022   #BBMIsMyPresident2022 #BBMFORPRESIDENT2022 #BBMSARA2022",Favor
We are in PINK but we are for BBM  #BBMIsMyPresident2022,Favor
"Protecting MARCOS FAM is my mission, to love and stand them is my best decision.  #BBMSARA2022  #BBMIsMyPresident2022  #sandroforcongressman #SOLIDBBM",Favor
@jose_samaritan Of course puto Bongbong! Though i don't want d taste but I'll go for it coz d name of my fave President is there!   #BBMIsMyPresident2022  #BBMSARA2022,Favor
Opponents aim to bring him down. His character is constantly being soiled. He is constantly accused of ridiculous things.   Yet he remained humble and silent. He has shown courage despite many adversities.   BBMisMyPresident2022  #BBMSARA2022,Favor
We are with you all the way dad. I believe in you and your ability to serve the Filipino people. MY PRESIDENT!!!   #bbm2022  #babangonmuli,Favor
Thanks BG. Let's support BBM-Sara in the coming election. #halalan2022 #BBMIsMyPresident2022 #BBM #bongbongmarcos #BBMSara,Favor
He is calm and favored by many. He's leadership is non-threatening as he is for unity. #BBMIsMyPresident2022 ,Favor
Thank you sen Bong Go for the sacrifice...  BBM-Sara for the Win...  #BBMIsMyPresident2022 #BBMSARA2022,Favor
"That’s the reason #BBMIsMyPresident2022 #BBMSigawNgBayan Just like his father, a true and visionary leader.  MABUHAY",Favor
@marcosdaily_ph Love it. Take care everyone. We will still vote next year. #BBMIsMyPresident2022  #BBMSARAH2022,Favor
Marcoses taught me how not to argue with bashers. #BBMFORPRESIDENT2022 #BBMIsMyPresident2022,Favor
Loving the scene. I think am gonna need to buy lots of red and green shirt to last until election day. it is my favorite color anyway. #BBMIsMyPresident2022  #BBMFORPRESIDENT2022  #BBMSARA2022 ,Favor
All the reasons why BBM should be the next president of this country. PRRD has instilled discipline and patriotism in his administration. BBM's administration will then encourage nation-building and bring back our love and pride as Filipinos. #BBMIsMyPresident2022  #BBMSARA2022,Favor
"How could you not love this guy?! Despite all the mudslinging, character assasination, false accussation and tirades; he does not hold grudge and seemed unfazed. SARA ALL MARCOSJR. #BBMIsMyPresident2022 #MaSa2022",Favor
His father is the most intelligent President that the Philippines had but BBM has the sincerest heart to serve Filipinos. It's his time.   #BBMIsMyPresident2022,Favor
"@manilabulletin Publicus, SWS and Social Media Surveys states that BBM is the Winner by Landslide. This is the TRUTH! BBM is our next President! #BBMIsMyPresident2022 #protectmarcosjr #BBMSigawNgBayan #BBMSARA2022 #MarcosSaraOnly #SaraALL2022",Favor
@bongbongmarcos I am Marcos Loyalist since 3 years old. Even got a chance to be Madam Imelda's advance party Entertainers during 1998 Presidential Election. My heart still for MARCOS! #BBMIsMyPresident2022 #BBM #BBMSARA,Favor
"@DuterteWatchdog Whatever, Marcos is our next president, and you all the way to inidoro #BBMisMyPresident2022",Favor
"Bongbong Marcos is the best candidate for Philippine presidential bcoz of his education, experience, achievements, &amp; dedication to lead the country. Same goes to Sara Duterte for Vice President. #BBMFORPRESIDENT2022 #BBMSARA2022 #BBMIsMyPresident2022 #bongbongmarcos  #saraduterte",Favor
@Jade_rabbit0909 @BBMARCOSAGAIN Proud Marcos fan here!! #BBMIsMyPresident2022  #BBMSARA2022,Favor
Do you remember when you joined Twitter? I do!   Me creating twitter because of BTS and now supporting BBM.    #MyTwitterAnniversary  #itsmyARMYversary  #BBMIsMyPresident2022 ,Favor
"@RyanLingo_ That's why I admire him a lot #BBMIsMyPresident2022 cool na cool in the face of negative, destructive remarks, Yan ang tunay na leader #MarcosSaraOnly the unbeatable Uniteam of 2022natl presidential, vice presidential elections, God Bless the Filipinos WhoChoseThemToBeTheirLeader",Favor
#BBMIsMyPresident2022 Together we stand for BBM,Favor
Most of the people are wide awake! It’s been a long long time of suffering. It’s time for a change and for a president who’s heart is concerned for the welfare of all people. And #BBMIsMyPresident2022 lead our country please! Bring back the Marcos legacy for a better ,Favor
This man is still standing by the grace of God. My President on 2022! God bless you sir @bongbongmarcos! You are in my prayers.  #BBMIsMyPresident2022 #SARAISMYVP2022 #PROTECTBBMSARA #promotewhatyoulove,Favor
"If you pinklawans trying hard to destroy BBM, people power is coming. No Marcos, no vote.  #BBMIsMyPresident2022",Favor
Let our almighty God protect you until the day of your proclamation as our next president. Our prayers for you always. Marcos latta! #BBMIsMyPresident2022,Favor
"Despite the recent events, I am keeping my last drop of faith. BBM is a strong leader and majority of Filipinos believe that too!  #LabanMarcosJr #MarcosJrForPresident2022 #BBMIsMyPresident2022",Favor
"Are you guys ready for Red Day Sunday?  Lets paint the Philippines Red BBM supporters!   Nationwide Caravan for #BBM bukas na    Excited to see Ilocos Norte,tatalunin daw Ilocos Sur sa haba  padamihan ng BBM supporters ang laban  #BBMIsMyPresident2022",Favor
Let's claim it guys. We will inaugurate soon our President Marcos in 2022! #BBMIsMyPresident2022,Favor
",I'm sorry Mr. President. I still love you. I still admire you. And I will forever be grateful to you for everything you've done for the country. But I don't approve of you mudslinging BBM because #BBMIsMyPresident2022  #BBMSARA2022 ",Favor
"We adore PRDD and appreciate all his works for the country. Endorsed or not supported or not, the most qualified is BBM. #BBMIsMyPresident2022 #SaraALL2022 #Halalan2022",Favor
"Taking my lesson from the PRRD-LR rapport (or the lack of it), I say we need to vote for the presidential candidate that will have a good working relationship with his VP. My choice stands until BBM clashes with Sara before the elections. Just sayin'.  #BBMIsMyPresident2022",Favor
#BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022 #BBMIsMyPresident2022  HE IS MY PRESIDENT THIS COMING ELECTION AND I AM PROUD I WILL VOTE HIM,Favor
BBM is it! He will win hands down. Just be vigilant that the thief in the night will not rob him of the win this time. #BBMIsMyPresident2022,Favor
"Truth be told, BBM is neither perfect nor holy just like the rest of us. And the good thing is he never projects a holier-than-thou image. What matters is, he is very professional and competent to lead this nation. #BBMIsMyPresident2022",Favor
even their is an issue circulating in social media we all know that it is not true. My President @bongbongmarcos keep doing what your doing! My family and I stands with you♥️✌🏻 sending big hugs to your fam @sandromarcos7 #BBM2022  #BBMIsMyPresident2022  #BBMSARA2022,Favor
It only shows how much the Filipino people support him. We will always on your side BBM. Ipanalo natin 'to hanggang dulo. Keep fighting for the Philippines. This country needs you so much!  @bongbongmarcos  #BBMIsMyPresident2022,Favor
I hope BBM's numbers will remain unchanged in the coming months. There will be more negative publicity about him for sure pero kapit lang tayo mga ka-BBM. We will see him through until he wins the presidency! #MarcosSaraOnly #BBMIsMyPresident2022,Favor
@manilabulletin They will do everything to discredit and destroy his name. I can never be swayed with my choice because #BBMIsMyPresident2022,Favor
The height of human wisdom is to make calm within under the weight of the greatest storm without. BBM is always in control of his emotions. His ship is firm and holding strongly against the tides. He seeks to make the Philippines great again. #BBMIsMyPresident2022 #BBMSarah2022,Favor
"I will be supporting you at all cost, our future president @bongbongmarcos. You and your family deserve the respect of each Filipinos. #BBMIsMyPresident2022 #BBMSARA2022 #BBM2022",Favor
"Guys cast your vote now. Let the voice of the people be heard!!!  No amount of mud or dirty politics can destroy the unity that we already forged with our next set of leaders, BBM-Sara. #BBMIsMyPresident2022   #BBMSARA2022",Favor
"My President @bongbongmarcos is not WEAK, no matter what solid bbm parin. #BringBackMarcos #BBMSigawNgBayan #LabanMarcosJr #BBMIsMyPresident2022",Favor
We will always here to support you.. #BBMIsMyPresident2022,Favor
"@WeAreUnitedDDS @DeeReese2113 Tatay Digs, I respect you so much and still believe in you but I need to choose the righful person next to hold your position and he is BMM. #BBMSARA2022  #BBMIsMyPresident2022",Favor
Someone wants to play dirty…  We still want Bongbong though… #BBMIsMyPresident2022,Favor
Let Marcos Lead. #BBMIsMyPresident2022  #MarcosSaraOnly,Favor
let claim it BBM wil surpass this storm we got his back we will not let evil forces win !!!   #MyVoteIsForMarcosOnly #MarcosSaraOnly,Favor
"If not Marcos, then I aint voting anyone. Let Comelec see the void of millions of unused votes and non-stop protests. #BBMFORPRESIDENT2022 #BBMIsMyPresident2022 #MaSa2022",Favor
"Many forces will try to take him down. Do not waste your time arguing with others. Negativity is exhausting, show our support in a positive way!  Protect Marcos! #BBMIsMyPresident2022  #BBMSARA2022",Favor
Wow its getting real dirty.  Everyone is just being mean.  Except BBM..   I’m sorry but kapag hinihila ka talaga pababa that just one solid proof that you are above them. Please BBM stay were you are..wag kang pahila pababa. #BBMIsMyPresident2022 #BBMSara2022 #SaraALL2022,Favor
I want to experience Marcos administration in my life! #BBM #BBM2022 #BBMIsMyPresident2022,Favor
"Always think positive for You attract, what you think. Team MaSa2022 for the win!#BBMIsMyPresident2022",Favor
Go #BBM we willl support your plans for our country #BBMIsMyPresident2022 #BringBackMarcos,Favor
"Respect and remain silent to other political belief is very effective. A while ago I was surprise that 2 of my officemates who are Lacson voters shifted to BBM. Politics is really fast anything could change in a snap. Be a BBM, we could learn a lot from him.",Favor
I COULDN'T AGREE MORE!!   #BBMIsMyPresident2022,Favor
"We must face  the challenge as one, One country,one people.. We can stand together for our Country---BBM #BBMIsMyPresident2022  TEAM MaSa2022",Favor
I am a true  BBM supporter and  #saraismyvp2022  No one can twisted my mind...no one can affect  me.   If you are  SOLID #BBM. And you want #SaraAll for Vice President   Let's unite in prayers for the future President 2022 BBM.  #BBMisMyPresident2022,Favor
"A big slap to those people who kept saying that BBM did nothing. Thank you, Ms. Lucy for appreciating BBM.    #BBMSARA2022 #BBMIsMyPresident2022 #SaraALL2022 #LabanMaSa2022 #MarcosLatta #MarcosJrForPresident2022",Favor
I respect your choice on presidential bet no matter who it is. But mine is #BBM #BBMIsMyPresident2022 #BBMSigawNgBayan #BBMforpresident #BringBackMarcos,Favor
"Such a good human being @bongbongmarcos is. He inspires unity and kindness among Filipinos. He's loved not only for his competence &amp; leadership, but above all, his CHARACTER. #BBMIsMyPresident2022  #halalan2022 #eleksyon2022 #bbmsara2022 #MarcosDuterte2022 #ProtectMarcosJr",Favor
I am an ARMY and my president is BBM. If you dont like it then just ignored it don't talk shits to me.  Remember BBM once said If you make people angry it means you are doing a great job.  #BBM2022 #BBMFORPRESIDENT2022 #BBMIsMyPresident2022 #BBMSigawNgBayan,Favor
Tweet and RT lang guys! My vote is final and whatever happen BBM is my president period I want change I want the glory days of Philippines to be back And  I trust BBM  give him a chance to show us what he can do for the country #MarcosJrForPresident2022 TEAM MaSa2022,Favor
First time voter and my vote goes to BBM and SARA tandem.    #BBMSARA2020  #BBMIsMyPresident2022  #MaSa2022,Favor
"@itsme_joeivan @YesYesYo13 Nobody should have to dictate in what we want to do or whom to choose. We should be free to make our own choices in order to take responsibility for the consequences of those choices. As for me and my house, I will choose BBM and Sarah. #BBMismyPresident2022 #BBMSARAH2022",Favor
"When you Do Good, even in the Simpliest form, People Remembers it, sir BBM always there to Help the needy people, even without the cameras, that's why Filipinos Know that it is Genuine.  #BBM2022 #BBMSigawNgBayan #BBMIsMyPresident2022",Favor
"@ichirakuramen01 @BBMs2022 i hate the Dutertes, BUT, #BBMIsMyPresident2022 I want change, I have faith in him, he is competent and reliable. He won't steal, he has no need for that. The Marcos children are not thieves",Favor
"@bongbongmarcos Our future President Mr BBM we support you here, Ofw in KSA. You have the best potential to lead our country, 🇵🇭. Wish you luck for presidency.  A378 #BBMIsMyPresident2022  #IsulongAngPagbabago",Favor
"If you have faith in one person despite persecution, just stick to that. I remain to be a BBM supporter no matter what because I believe Sir Bongbong has a strong will to stand up his plans being the president of the Philippines. #BBMIsMyPresident2022",Favor
"@bongbongmarcos Godbless our future President, we love you from HongKong! excited much for this Sunday meet and greet #BBM supporter here in HK... #BBMFORPRESIDENT2022 #ProtectMarcosJr #BBMSigawNgBayan #BBMIsMyPresident2022 Mabuhay Pilipinas",Favor
If they really say that they are not behind it then help us call out these people to stop these non-sense and let BBM go through this election.This is the only way to prove that you are really not afraid of BBM.Prove it fight us head on!  #UnitedForMarcosJr  #BBMIsMyPresident2022,Favor
If and when Sara will run as president. My clan votes will go to @bongbongmarcos We are solid BBM! #BBMSigawNgBayan  #BBMIsMyPresident2022,Favor
BBM and Sara for 2022!!! I'm so excited about the upcoming election! New voter here and I am rooting for them!   #BBMIsMyPresident2022  #BBM2022  #BringBackMarcos  #BBMSingawNgBayan  #BBMSARA2022,Favor
Congratulations People for choosing not only the best but the most qualified President @bongbongmarcos konting tiis nalang at This Nation will be GREAT again! #BringBackMarcos #ProtectMarcosJr #UnitedForMarcosJr #BBMIsMyPresident2022,Favor
@bongbongmarcos I hope PFM is watching this love and overflowing support of our people to your family from up above. He would be so proud of you! #BringBackMarcos #BBMisMyPresident2022 #ProtectMarcosJr #LabanMarcosJr MARCOS LATTA,Favor
We will support you and  your Vision for our beloved country BBM. #BBMIsMyPresident2022 #UnitedForMarcosJr,Favor
I respect your choice on presidential bet no matter who it is. But mine is #BBM #BBMIsMyPresident2022 #BBMSigawNgBayan #BBMforpresident #BringBackMarcos,Favor
One of the precious moments with sir #BBM you can really felt the gladness and happiness of Tacloban people on how they welcome him... We love you sir! Godbless Philippines! Mabuhay! #ProtectMarcosJr #MarcosPaRin #BBMSigawNgBayan #BBMIsMyPresident2022 #BringBackMarcos,Favor
Our Family Support the Next President of the Philippines BBM   #LabanMarcosJr #BBMFORPRESIDENT2022 #BBMIsMyPresident2022 ,Favor
BBM it is! Insurmountable. No amount of cheating can overcome a lead like this. #BBMismyPresident2022,Favor
"A LEADER Is one who knows the way,Goes the way and shows the way  MARC0S GIHAPON #UnitedForMarcosJr #BBMIsMyPresident2022 ",Favor
"Okay here's my something red for today, From shirt to bag straps to shoes. All we need is BBM for 2022.  #UnitedForMarcosJr #BringBackMarcos #BBMIsMyPresident2022",Favor
"@bongbongmarcos We are with you all the way, popsss. We believe in you and your ability to serve the Filipino people. OUR PRESIDENT!!! @bongbongmarcos.A390  #UnitedForMarcosJr  #BringBackMarcos #BBMIsMyPresident2022",Favor
heart of the country is unity. This is what will truly liberate the long darkness of the country. #UnitedForMarcosJr #BringBackMarcos #BBMisMyPresident2022,Favor
"Wear RED because it is the color of life and vitality. It elicits feelings of strength and power, as well as making a visual effect. Let's show Bongbong Marcos 2022 our support!  #BringBackMarcos #BBMisMyPresident2022 #BBMForPresident2022 #UnitedForMarcosJr  #BBMFORPRESIDENT2022",Favor
"All the derisions he took in, never said nor done anything ill against them. Instead, his constant message is one of unity and hope. He seeks to make the Philippines great again. This is why BBM is my President. #BBMIsMyPresident2022 #LabanMarcosJr",Favor
it's Nov 7 let tweet or post our picture wearing red to show our support for BBM #BringBackMarcos  #protectBBM #BBMIsMyPresident2022 ,Favor
"Wear RED. It's the color of energy and the symbol of life. It evokes strength, power, and creates a visual impact. Lets show support for Bongbong Marcos 2022! #BringBackMarcos #BBMSigawNgBayan #BBMisMyPresident2022 #BBMForPresident2022 #PROUDBBM",Favor
if you love bbm change ur profile with bbm wearing red shirt we will break record #BBMIsMyPresident2022  #MarcosPaRin,Favor
President Ferdinand Marcos Sr. made it happen! Now it's time for BBM to lead our country for the betterment!   #BBMIsMyPresident2022 #BBMSigawNgBayan #BBM2022,Favor
"My President. Kind and humble and will be a good leader. Indeed, this nation shall be great again.  #BBMIsMyPresident2022  #ProtectMarcosJr  #LabanMarcosJr",Favor
This is the Man of the moment. He's got vision for this country to move forward. #BBMIsMyPresident2022  #BBM2022  #ProtectMarcosJr,Favor
Yes! Do not hold it against us to vote for our President @bongbongmarcos . It is our RIGHT.   We love you Dad BBM!   #ProtectMarcosJr  #LabanMarcosJr  #BBMIsMyPresident2022  #BBMSigawNgBayan  #bbm2022tomakephilippinesgreatagain #YesToF2LogisticsContract ,Favor
"Sir BBM is not alone in this fight. We will fight until he wins, we win! #ProtectMarcosJr",Favor
People is UNITED in protecting BONGBONG MARCOS #ProtectBBM #ProtectMarcosJr #BBM2022 #BBMIsMyPresident2022,Favor
They can not put him down. God and the Filipino people will protect @bongbongmarcos #BBMIsMyPresident2022 #BBMSigawNgBayan #LabanMarcosJr #BringBackMarcos,Favor
"@bongbongmarcos Sir that is how the Filipinos show there love for you, and I call that the BBM effect.  You are in our prayers. God Bless you and your family always. ❤❤❤✌✌✌🇵🇭🇵🇭🇵🇭 #BBMSigawNgBayan #BBMIsMyPresident2022",Favor
"There are many issues,criticism is being thrown at you but you are still fighting for us, so we will continue to fight for you no matter what happens. We love you our president.  'MARCOS LATTA #LabanMarcosJr",Favor
Marcos Latta #LabanMarcosJr  @bongbongmarcos  You will never put the Good Man down. Humbleness and Kindness is already in his Heart that make him strong and calm. #BBMisMyPresident2022,Favor
"The man that never spoke ill against his opponents and other people that keeps degrading his family. The man who has vision for his beloved country. Lastly, the 17th President of the Philippines.    #LabanMarcosJr #ProtectMarcosJr  #BBMisMyPresident2022 #LetLeniLeave2022",Favor
"@bongbongmarcos We support you sir BBM, you are the most qualified person to become our President for 2022. #BringBackMarcos #BBMIsMyPresident2022",Favor
"Awww, BBM Tree...  He's truly the only one who can give us the calming atmosphere in this time of the pandemic. Enthusiastically meandering through life, breathing that air of love, peace, and greenery.  #ProtectMarcosJr  #BBMSigawNgBayan  #BringBackMarcos  #BBMIsMyPresident2022",Favor
"That's why I stand with him than Leni because he's more mature, kind, and I think he will raise us Filipinos from poverty…   Hate me if you want to, but you can NEVER change my mind to be with him...   #ProtectMarcosJr  #BBM2022  #BBMIsMyPresident2022",Favor
"While others are busy politicking one another, this man indeed has more visions for our beloved Philippines, thus I'm giving my one vote to none other than BONGBONG MARCOS!    #ProtectMarcosJr  #BBMisMyPresident2022 #BBMSigawNgBayan   #LetLeniLeave2022",Favor
"Bongbong Marcos will run not for his personal interest, he's running for the country's development. Kaya no one can put a good man down.   #ProtectMarcosJr",Favor
@faithful1131 BBM is the only logical choice to lead this country forward. #BBMSigawNgBayan  #ProtectMarcosJr  #BBMIsMyPresident2022,Favor
I never done this to any candidate ever since but what I admire mr. Bong Bong Marcos is different. Until I saw myself at night praying for him and for his family that our mighty creator will guide him until 2022 elections   #BringBackMarcos #BBMIsMyPresident2022,Favor
A man with a Vision.. We need another Marcos in Malacañang .I trust you will continue to make the Philippines be Exceptional in every way .We need a Leader who will tell the world how Great our Country is not the other way around #BBMSigawNgBayan  #BBMIsMyPresident2022,Favor
"my vote will really be for the most qualified .. He’s more than capable and ready to lead. don’t worry Anti BBM supporters, BBM wants unifying gov’t.. Bongbong Marcos won’t let his Fellow Filipinos down, .. Patriotism at its best  #BBMIsMyPresident2022 #BBMSigawNgBayan",Favor
