text,label
"@USER resorting to name calling again with #joehiden? you realize that being a dick doesn't make yours any bigger, right?

#dumptrump2020 
#trumpmustgo 
#voteblue2020 
#votebidenharristosaveamerica HTTP",Against
us as #americans don't need #donaldtrumps lies he's sololy bringing down out great country he think its ok to interject on a peace riot with military police on a blm riot we can't take another 4 years his lies so #votebidenharris2020 and our an end to the nightmare #voteblue HTTP,Against
communism is the ideal system of government #makeamericagreatagain,None
"don't forget to subscribe to satanic panic fun and games

pro boxer david rodriguez makes money from kids charity #qanon HTTP",None
"can you believe kennedy lost in massachusetts? because he's not radical enough. 
#trumprally #trumprallylatrobe #maga #maga2020",Favor
"joe biden just coughed, he clearly self-infected to take bernie out. #democraticdebate",None
"😂😂😂 do we not like when the socialist, who gained all his wealth through capitalism and our tax dollars, called out audience?  

""dem debate: catch up on the highlights from the ninth democratic debate"" #demdebate HTTP",None
"#quote 10:01-10:10 - we've now reach the point where the fbi is opening a new china-related counter-intelligence case - about every ten hours.

approx 1 hr

vid HTTP

#buildthewall #finishthewall #maga #kag #trump2020

qt-rv-221 #borderobserver HTTP",Favor
"@USER the student athletes deserve to live. ignoring the warnings about the virus, calling it a hoax, screwing up the response, the sheer incompetence of this administration is the reason the u.s. is the worst in the world. #voteblue2020",Against
this debate is only helping trump. only trump. these are a bad idea. maybe good with two candidates. not this many. i am just annoyed #demdebate,None
"the only way that bidens isn't lying is if there are two bidens, like the movie 'the prestige'. one biden was on the senate floor arguing against social security and the other was in the democratic debate denying he did that.  #demdebate #berniewon",None
"@USER that is a #democrat stronghold in florida. if the election looks close, a truckload of missing ballots will show up.",None
"they're trying to fulfill your innate desire to ""fit into"" the latest trend. but it's miserable and leads to nothing! you know this. like all the other times.

we're interested in you. 
just you. and it is a single person. 
not a mob. they won't be there after.

#qanon",None
@USER @USER @USER is that one of you and mike madigans favorite place. i wonder how much money you have extorted from them and the countless other great establishments in your unsafe ward. makes me sick every time i am forced to write a check to your campaign for re-election you’re useless #maga,Favor
@USER i am really sorry. i am going to go have a pacifico advil right now. goodnight! #fucktrump,Against
"green race: from space, dnc highlights environmentalism now HTTP",None
@USER amazing!!! nick sandmann exceeded my expectations. he was ruthless #kag,Favor
"how am i just now finding this account?! what a fabulous way to end a very difficult day. good night, twitter. #votebluetosaveamerica 🌊 HTTP",Against
"#demconvention don’t miss tonight! 
#bidenharris2020 #votingmatters HTTP",Against
we will take back our punter from the trump goons. #demconvention,Against
i paid more for weed than trump did in taxes,Against
"@USER i wonder why demmys didn’t have daughter speak?  maybe they would have to acknowledge the violence they ignored at the dnc. well, it’s a good thing david dorns daughter was not *forced* to endorse potus!  good thing ann dorn was free to make up her own mind.  #trump2020",Favor
whatever rat fuck #mayorpetecheats #demdebate HTTP,None
@USER the uk spamming bbc news on facebook #saveourchildren ... the uk waking up!! HTTP,None
@USER if trump can't figure which person he's suppose to be debating how exactly is that wallace's fault?,None
"now up at #rnc2020, dr. ben carson, a walking reminder that if you put you mind to it, you too could do brain surgery.",None
"#demdebate 

sanders - “america is racist. the whole damn country is racist.” 

steyer - “oh yeah? well i hate being white and i’m for reparations.”

warren - “oh yeah? i’m half black.”

biden - “check out my tattoo.” HTTP",None
"when i see people wear their #maga hats and #womenfortrump tees, it may as well say ”i’m a racist,” because that’s what it all really means.",Against
"@USER @USER sorry., @USER, those folks with an r next to their name have a responsibility to speak truth to power and with the exception of one republican they have all remained silent. it’s time to toss all the babies out with the bathwater. 
#voteblue",Against
this is a real eye opener ..please watch the full video and share with all your followers #walkaway  #trump2020  #realdonaldtrump  @USER HTTP,None
i just made a donation to mj for texas to help elect mj to the u.s. senate! now is the time to stand up for our country. vote out trump and vote out every gop enabler.  #voteblue HTTP,Against
#chicago mayor bans protestors from her block as recall petitions against... HTTP,Favor
@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER,Against
"so, what might we conclude from #donaldtrump's attempt to delay the us #election - first, he clearly thinks he will not win; second,he's worried what will come out once the dems take controlof the wh - i'm expecting lots of shredding &amp; bonfires in november",Against
i learned that another republican electoral strategy is to talk about wars and military families and 2nd amendment rights frequently. why do americans have a gun fixation? it's so confusing. #rnc2020 4/x,None
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER greatly appreciated the ride with all these amazing patriots!  
rt'd. ifb #kag  🇺🇸
 
all #maga, please be sure you are following @USER     
🚂🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🇺🇸 HTTP",Favor
"#autism in the time of the #coronavirus: institutional blindness #covid19 #covid-19 #wwg1wga #helpeopleonlus #monsterfunder 

please #donate today to my  

 #plz rt! click below HTTP",None
"we had a great rally in front of the governor’s (people’s) mansion in carson city, nv to protest ab4 (mail-in ballot, ballot harvesting bill). we left the area as we found it with no garbage or damage. #maga #kag HTTP",Favor
that “clown” shot was uncalled for. i think @USER needs to apologize to clowns. #debate #debate2020 #trumpisaclown,Against
"president trump: ""we built the greatest economy in history. we closed it down due to the 'china plague'."" #presidentialdebate2020",None
"we the people
deserve better
#buildbackbetter 
#votebluetosaveamerica",Against
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i am from the bronx,None
"@USER american will vote against the mob. enough violence!
#trump2020

HTTP",Favor
reading the headline about the #dnc2020 and it's already obvious that the democrats are falling into the same trap as last time.,None
"@USER the groundbreaking peace deal between israel and uae has paved the way for peace in the middle east, brokered by @USER. 

they said he'd start wars.

#trump2020 #trumplandslidevictory2020 #maga #maga2020 

 HTTP",Favor
"this debate is so fun, i'm almost sorry i had bourbon before watching... this would have been just as interesting sober...
#demdebate",None
"r.i.p  💀 nfl 🏈  it's over 😆
HTTP
🤡🤪🤡🤪🤡🤪🤡🤪
#nfl #trumprally #trump2020 #maga #maga2020 #lol #trumprallynevada #trumptrain #trump2020landslide HTTP",Favor
"you better pick warren for vp if she’s willing, biden 👀 #demdebate",None
"@USER @USER @USER i think you should send this to @USER so her followers can follow @USER she got the interview afterall. #biden2020
#bidenharris2020",Against
"@USER gummies, joints, bongs whatever you need to get through 90 mins of trump.",Against
wtf? any rational political observer should be able to say #gop convention to date has been unorthodoxed but effective. just like #dnc was in its own way. but for liberal media to distract from such success &amp; assign blame to @USER for pending hurricane?! #insane,None
i’m not sure how much more ⁦@USER⁩ #maga winning this country can take. HTTP,Favor
via @USER: ukrainian church leader who called covid 'punishment for same-sex marriage' has covid HTTP,None
"this is truth.  #alllivesmatter #unbornbabylivesmatter #trump2020
'pure evil – it's borderline satanic': black media man hammers dems HTTP",Favor
"#portlandriots can you f’ckn  #anarchists, #georgesoros thugs, #antifa, #liberalquacks #blmantifaterroriststhugs stop your damn attacks? we have wildfires &amp; 2 looming hurricanes &amp; need all resources you’re wasting! .@USER @USER @USER @USER @USER #maga",None
"watching the #demdebate is like listening to a convalescent home squabble..

hardly bearable",None
"@USER #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊",Favor
"with everything that's going on in the world now, i wish that people would watch this film.. at the edge of the city. the end scene when everyone in the courtroom is called out on their prejudice and hypocrisy is so satisfying.. HTTP",None
"trump’s playbook is simple but effective: throw mud, turn a phrase, force concessions &amp; use hyperbole.

and he does this using simple english that connects.

this makes him very appealing in the age of hashtags &amp; twitter anonymity to push narrow often myopic views.

#debate2020",None
"@USER reference to the ny #nakedcowboy. he roams times square in tiny whitey underwear. #demdebate 
HTTP",None
"@USER glad you parted ways with the rock ( the pebble) on this.
good on ya champ #kag",Favor
"@USER #1a comes first for a reason. these red ❄️ #snowflakes are amusing because they call everyone else a snowflake. #irony

amusing ""back the blue"" sounds like a blue wave, #democrat supporter group. 🌊🌊🌊 👌

can't expect much from rw  #nitwits

we have your back, pat 👊",Against
@USER @USER thank you!  #trump2020,Favor
@USER can u even imagine some one like this trying to tell u anything? she does not even know the tax laws! amazon made billions last year and did not pay the first penny! these are tax laws the idiot biden put in place the last 47 years!,Favor
"@USER @USER @USER big man with his 32 followers!! guess no one wants to here his uneducated,snowflake crying 😢. #trump2020 we r not going anywhere,get use to us. try again noob!! HTTP",Favor
"#trump cites #obama and #joebiden handling of #swineflu when talking about #covid19 

let's talk about that. #joebiden and #obama had vaccine within a few weeks and held #h1n1 to just over 15,000 deaths

#trump still doesn't even have coherent testing plan, and has 200,000 deaths",Against
"@USER #moscowmitchmcconnell says he's proud of the work he's done.
i always thought he was lying. but, no. he's proud of cheating us. he's proud of taking our hard-earned money &amp; giving it to the lazy rich non-working class.
#votebidenharris
#bluewave
#voteamymcgrath to #ditchmitch2020",Against
ballot sent. fuck trump,Against
"@USER @USER dude haven't u heard about joe biden's ""i'm not trump"" policy?

text joe to 33303303003303 and read about his detailed 100-day plan to not be donald trump 🌊🌊🌊",None
"@USER @USER @USER dotard don is so insecure.... how insecure is he.... 
he had to lie about throwing out the yankees first pitch to keep up with dr. fauci.
#biden2020",Against
"serious question for the #qanon goofballs: the deep state has a ""heart attack gun"" which is undetectable (just leaves a tiny red pinprick size dot which means nothing if it is ever found) and voice-to-skull weapons. do you think they couldn't end trump's run if they wanted? lol HTTP",None
@USER that’s so freakin cool #trump2020,Favor
"@USER @USER i agree!  that is why i am voting for joe biden.
#trumpvirus #trumpiskillingus #trumpisacompletefailure #votebluetosaveamerica2020 #biden2020",Against
"what do all the conspiracy theorists, #antivaccine #anti #covid #billgatesvaccine #maga #trumplovers do, now as #trump has shares in vaccine companies and hired microsoft to store military/intelligence/space data?",None
"""the past"" and biden references obama years as if thats actually the past, trying to hide his racism #demdebate",None
@USER @USER #mastiller gay trump supporters are always the best when theyre triggered #gaysfortrump #trumpisnotwell #dumptrump #njtrash #trump2020 #trumpviolence #gay #covidiots HTTP,Against
"welp, there ya go. still good with this, trumpers?  #notmypresident     bob woodward book: in trump interviews for 'rage,' president says he downplayed coronavirus threat - the washington post HTTP",Against
"democrats have #billtherapist speaking at the #demconvention2020 even after their fake #metoo hypocrisy. 

#trump2020 #votered2020 HTTP",Favor
kill two birds with one nuke. end covid-19 and ensure a biden wins. #biden2020 #covid19 #dumptrump2020 #maskup HTTP,Against
@USER my fear is biden will get rinsed because an essential decent but rather boring man is up against a showman liar.  in those circumstances we usually see the liar win.🙁,Against
watching the presidential debate #trump2020 #presidentialdebate2020 #debates2020 #presidenttrump,Favor
we will hold these people accountable!!!🔥🔥🇺🇸🔥🔥#rnc2020,None
@USER @USER when will trump start truthfully answering questions?,Against
"@USER says #joebiden's #leading in 2020.  
#remember @USER #fbi #coverup 
HTTP",None
"and now, politics. 

my first comment: fuck bloomberg

#demdebate",None
"florida’s economy can’t afford another 4 years of trump’s broken promises to florida’s workers and families.🙅‍♀️
we’re ready for a real leader like @USER. will you join us in the fight to bring home florida? HTTP",Against
seeing alot of maga hats and the us flag on the way to sturgis! #maga #kag2020 HTTP,Favor
"@USER @USER it is so sad that @USER and the #maga crowd can't do math the same way they do meth
someone please explain to them that
1.4 million jobs have coming back
subtracted from 12.9 jobs lost due to #covid
still leaves 11.5 million people unemployed

HTTP",Against
"best of luck tonight @USER @USER 2020
#votebidenharris2020 #voteblue 📢
(i hear everyone is voting for you) ✔ HTTP",Against
love the roll call of states showing the beautiful diversity of america. #demconvention #bidenharris @USER,None
president @USER please talk about how you will protect social security during #rnc2020. this is a top issue for voters 50+. social security is a hard-earned benefit and a promise that must be kept. thank you for all you do to support our seniors. #protectvoters50plus,None
@USER @USER worthless dnc.  #trump2020.,Favor
"between april 12, 2009, and april 10, 2010, the cdc estimates swine flu caused 60.8 million illnesses, 273,304 hospitalizations and 12,469 deaths in the u.s.

 #demdebate",None
"@USER @USER @USER why is the fringe-right #maga crowd lying to the amer. ppl by reporting these isolated events as if the entire protest and everyone protesting, for a fair +good cause, are so-called ""anarchist,"" ""antifa,"" ""it's chaos,"" etc. why the fear mongering? to distract from trump failures?",Against
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER trump also released his... via the new york times🤣🤣🤣,None
@USER neither should your brusband. #trump2020,Favor
"@USER @USER he may know the details inside and out(i'm doubtful of that) but sean would present the information in a way that is most flattering to trump, and omit any information contrary to that narrative. i wouldn't trust anything he says without reviewing all the details myself.",Against
@USER that was no moderator - he gave biden softballs and tried to set traps for trump. disgraceful!,Against
i think i like the other billionaire better. #demdebate,None
"lock them up @USER #maga tucker @USER 
HTTP",None
"🇺🇸☕️☕️good morning patriots ☕️☕️🇺🇸
well we are halfway thru the dimwit convention blooper reel.
can't wait for the republican convention
with all the bs #corruptdemocrats have put @USER thru and the unwarranted attack on his accomplishments.
his motto
#trump2020 HTTP",Favor
@USER i was gonna vote biden till i found out he left his post during ww1 to go hit on some french women😂 glad he found his way out the basement!  #trump2020,Favor
@USER vote early!  #votebluetosaveamerica,Against
"hey, @USER
i saw the poll about how you beat donald trump.
#biden2020

#southcarolinaprimary 
#nevadacaucuses 
#democraticdebate

@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER",Against
y’all slow down with the tweets i can’t like them all #presidentialdebate #debates2020 #bidenharris2020,None
buttigieg: 'there is no evidence that [the strike of qasem soleimani] made our country safer...taking out a bad guy is not a good idea if you do not know what you are doing. this president has moved us this much closer to the brink of war.' #demdebate HTTP,None
"if they can find 3 teens that hacked twitter in 2 weeks time, how come they haven't found q and arrested him yet? it's been 3 years. 

#greatawakening 
#wwg1wga",None
"#gop #healsact protects corps from lawsuits from immune compromised workers from returning to work during covid19 instead of providing funding, procedures to open safely and adequate ppe. they would rather americans get sick (and possibly die) instead of #extendthe600",None
so #cocaine is trending. #rncconvention2020 #rnc2020 #trump 🧂 ❄️ 🎈 HTTP,None
"i officially dislike pete
#demdebate",None
"amid her #demdebate argument against concerns that no woman can win the presidency, sen. warren argued that trump’s presidency produced many things including a wave of women elected to public office. HTTP",None
#debates2020 donald trump doesn’t know how to speak the truth about responses to covid-19.,Against
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the 🚂 ride @USER 🇺🇸 ifb all #maga #kag patriots. please retweet HTTP,Favor
i really hope tonight let’s all of you realize old people should not run countries! fml! @USER @USER @USER @USER @USER @USER @USER @USER #blm #liberty #truth #trump2020 #bidenharris2020 #american #freedom come to my middle independent!,None
how many flags do you need #donaldtrump,None
"wow, i just saw a #joebiden  commercial. most #democrats have usually given up on #missouri since we went from purple to red so i haven't seen many commercials for the dem nominee at any level above city for the last few cycles. are we (mo) in play to #dumptrump2020?",Against
"@USER i pernounce it like another c word. we don’t need to know her name, it will all be over soon. #maga #maga2020 #trump2020",Favor
@USER you need to paint a scary picture of joe biden future of america and what you did and will do for our future,Against
"california state senator @USER chairs a panel at #dnc2020 labor council caucus, of women who came out of the labor movement to win elected office - from minnesota, state auditor @USER accuses trump of making the truth a partisan issue.",Against
watching the #democraticdebate with a #migraine has made me hate pete's voice.,None
"@USER @USER good grief,  the republican party just keeps sinking lower and lower. how pathetic! 🙄 #voteblue2020 #dumptrump #saveourdemocracy",Against
"@USER you can't afford... well, you'll have to! 😂 #joebiden #joebidenforpresident2020 #joebiden2020 #votebluetosaveamerica #votetrumpout #votethemallout2020 #trumpisnotwell #trumptreason",Against
@USER  the song tootsie slide is it really a reference to the moon walk or the til tok dance please settle this for me please it’s a major debate among my kids #quarantinelife #debate #tootsieslide #drake,None
a billionaire attacking a guy for owning a summer cabin #demdebate #demdebates #fckbloomberg,None
holy shitttttttt #biden is crying !!!!!! hes done !!!!! #presidentialdebate2020 #debate2020 #debates2020 #trump2020,Favor
what would happen if sanders was not allowed to wag his finger #demdebate,None
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER omg i can’t stop laughing at morning joe’s comparison of ⁦⁦@USER⁩’s rnc speech  w/ dwight schrute’s mussolini speech from #theoffice 🤣😂🤣 #rnc2020 HTTP,None
"@USER you're only just now realizing that verse is about #drinkbleachdonnie  #trumplorable, right?

#democraticnationalconvention
#shegotitright
#biden
#bernie2020
#biden2020
#votebluetoendthisnightmare
#votebluetosaveamerica
#trumpliespeopledie
#votebluetosaveourlives",Against
"i'm begging some player in the ncaa to wear a #maga patch...please expose the hypocrisy of the left.
@USER",Favor
"every #joebiden answer:
“number 1... number 2... number 2... period. #demdebate #berniesurge #hellnojoe #bernie2020 #bernieorbust2020 #notmeus",None
it’s a legendary night for the #divine9. #signmeup #familyiseverything #divinenine #dnc #dnc2020 m HTTP,None
@USER it's that simple. #voteblue2020,Against
"#joebiden had little to no energy. 
@USER has a new descriptor: #gladiator. 
#presidentialdebate 
#debate2020 
#debate 
#trump2020",Favor
@USER @USER @USER @USER hi jake did you see @USER lobbing weaker insults to the #portland mayor?  really sad for anyone in that position and were all freaked out he is 'acting' (hmm) like a 5 yr old playin #cod but my kid said he could take em easy. respect! #gop can't #dunk🏀 #nbaisback,None
"@USER vote out every #republican - local, state &amp; federal. #voteblue2020 #votebluenomatterwho #votebluetosaveamerica #voteblue HTTP",Against
"#nobelpeaceprize has a chance to restore integrity here after giving the war monger obama the prize.

“#donaldtrump nominated for nobel peace prize following israel-uae deal”

HTTP",Favor
does anyone have a count of how many times joe says “one; look here’s the thing; period; obama”? it just seems like a lot 🤭#demdebate2020 #democraticdebate #cnndebate,None
"@USER ""and what about demon seed, madame speaker?  why haven't you addressed alien dna?"" i knew mccarthy was stupid but, surely, he must know how any comment regarding #covid19 by the #gop will be met with righteous derision!  🙄 HTTP",None
can't believe that trump literally got away from having to denounce white supremacists. how the fuck did we end up with him as president.,Against
"i believe sleepy joe biden will invest in a cure for alzheimers. he just has to remember to sign the bill when he's preside....ahahahahahahahha sorry i couldn't finish that with a straight face.
#demdebate2020 #demdebate",None
"@USER @USER @USER sadly, agree! but don’t give up yet. #biden2020 🌊🌊🌊",Against
trump urging his followers to watch people vote... @USER isnt that voter intimidation? #presidentialdebate2020,Against
@USER @USER it seems mail boxes are systematically removed to prevent citizens to vote by mail-in-ballot. wouldn't it be time to act? #votersuppression #trumpthreatensdemocracy #trumpisadictator #votebluetosaveamerica HTTP,Against
where is tiffany trump mother? they barely even claim her dumb ass. i wonder how much he paid marla for tonights speech? #rnc2020,Against
@USER trump will embarrass sleepy joe and it wont even be close!!,Favor
"@USER @USER this is false. 

94 days of riots that msm largely hides from the public.

#democratic states and cities filled with looting and violence.

and key democratic leaders let it continue for their political gain.

these are riots we see it every night. #portlandriots",None
@USER @USER @USER @USER @USER you don’t speak for me! #biden2020,Against
@USER biden is in far better shape.  he can even run walk down steps and ramps.  i would like to see trump do that.  he would most likely kiss the floor.,Against
@USER biden citing debunked story about trump running down kia military....the dems have been attacking trumps family for 4 years even his minor son.  biden's son's are fair game. he's been pushing that false alcoholic killed my first wife theme and milking it for years!,Against
#trump2020 boat parade HTTP,Favor
"@USER please vote 
#biden2020 HTTP",Against
"if you can't rally enough people to your cause, harden the base. #trump2020",Favor
"@USER not really, joe wouldn't have known what to ask and he would have just laughed along with trump at everything he said and argued with biden. he's not right wing he just seems to think trump is funny so he let's him off the hook for everything.",Against
"@USER you're correct but unfortunately the terrorists are the ones being protected by the local governances😡
 it's no longer right/left. it's no longer r/d.
it's american constitution🇺🇲 vs those that desire to overthrow it.
#votelikeyourlifedependsonit 
#trump2020",Favor
i love julia louis-dreyfus but the snarky humor is not the right tone for tonight. #demconvention,None
@USER panicking bc the truth is coming out? you’ve repeatedly shown us what a crass &amp; crude human being you are. everything coming out confirms what we already know. we saw your corrupt &amp; twisted behaviors even before your presidency. you’re a sick person. #biden2020,Against
"@USER southern california

#trump2020 🇺🇸",Favor
"on a serious note, we could sell @USER  vs. @USER  boxing on ppv and pay off our national deficit with the proceeds.  let's be productive.

#debates2020 #debate2020 #jojorgensen2020 #trump2020 #bidenharris2020 @USER",None
@USER @USER @USER @USER @USER @USER is shooting jacob blake and three others what the #gop calls 'law &amp; order'? HTTP,None
.@USER @USER @USER @USER  @USER @USER @USER @USER huge fail choosing to insert constant commentary instead of showing us the dnc feed in its entirety. many rural americans count on broadcast tv! #dnc2020 #dncconvention,None
#donnieloveschachi lol that’s the best the #gop got? bahaaaaaaaa @USER @USER HTTP,None
@USER #maga #kag #trump2020 #trump2020landslide y’all need this the most,Favor
"@USER @USER the atlantic is  a shi# rag garbage dumster.. pelosi probably paid them for the fake news ""distraction"". sorry, not working. #maga",Favor
"vote like your life depends on it...
because it does !!!!!  🌊🌊🌊
#votebluetosaveamerica 

#trumppandemic #trumpvirus #trumpliesaboutcoronavirus HTTP",Against
"results on #google when you search donald trump 

@USER can’t deny the agenda your company has as well. 

#trump2020 #maga2020 #donewithgoogle HTTP",Favor
"@USER he's despicable.
every honorable american citizen, and soldier should see it and despise it..

#trumpdeathtoll95k #resist #voteblue   #votebluetosaveamerica2020
#votebiden2020 #votebluetosaveamerica  #biden #joebidenforpresident2020 #voteblue2020",Against
"@USER 

reminder of what your cult leader did
kids/babies in cages
guess your head is up his ass so far you can't see

#votetedout
#votebluetoendthisnightmare 
#votebluetosaveamerica HTTP",Against
"@USER #joebiden no matter where he goes, he's not all there HTTP",Favor
the #demconvention may be the fakest shit i’ve ever seen. smh.,None
"our moment
11 years ago, sully was called for his moment. now, we are all called to this moment. join sully in regaining control of this nation's destiny by voting donald trump out. HTTP",Against
@USER nazi ‘merica party line for u.  #votebluetosaveamerica,Against
@USER @USER um no. i was a certified bernie voter and i'm voting for trump for many reasons. so he can add me and a few others that i know who are voting republican for the first time.,Against
guess tom loves everyone. he wants to be vp. #demdebate,None
two terms! #trump2020 #kaga HTTP,Favor
"@USER @USER he focused on us and not himself. it’s kind of hard to talk to someone like trump who just talks,talks talks and nothing important to say.he was clearly the winner of tonight debate and most intelligent of course. #votehimout #bidenwonthedebate #bidenharrislandslide2020",Against
"@USER @USER @USER @USER actually, i think so too
#trump2020",Favor
"@USER trump almost won it in 2016, it'll be easy for him to win it this time around.  biden didn't even get 10% of the vote in the primary, nobody likes him there.  don't believe the fake polls, it's a big red wave!",Favor
this is exactly what i’m doing to these mail in votes and sending them back #trump2020 HTTP,Favor
@USER this is how ignorant the demon party is ..... hollywood and music because they live in a fantasy world. lmao! #trump2020 #maga,Favor
trump is the only man that i haven’t let gaslight me,Against
joe biden just said that we do not have a commander in chief!   how disrespectful!  that statement alone proves he does not deserve to be president of the united states of america.   #demdebate,None
"i look forward to waking up and not being furious.

#voteblue",Against
"💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔🇺🇸💔

broken-hearted for our nation
—
our democracy has fallen victim to liars, cheats, &amp; thieves of truth
—
here we are; the crossroads of democratic independence or tyranny
—
nothing else to do, so #registertovote 
#votebluetosaveamerica",Against
@USER gives new meaning to the sleeper candidate. #trump2020,Favor
@USER i still can’t believe that wearing a mask has become a political issue. it’s about saving lives. #votebluetosaveamerica #wearamask #dems4usa HTTP,Against
"seriously, biden says that trump will be the first president to have less jobs than when he started his term, then advocates for further lockdowns and not opening the country back up, surely anyone with any sense can see through his bs #presidentialdebate",Against
"@USER i’m in a large group of 50,000 women from pa for biden supporters. we discussed this yesterday. the trend seems to steal, destroy, deface biden signs. people are wondering if it’s worth it. we decided it is and not to be intimidated. move signs to inside windows. #biden2020",Against
"obama on biden: “he made me a better president, and he's got the character and the experience to make us a better country.” #demconvention #bidenharris2020",Against
@USER and yet here we are in 2020 and he had risen to become the president of the united states? what does that say about us? i’m definitely not one to say trump is successful in all or even most areas of his life but he is president. it seems to contradict your statement.,None
"@USER suburban women for biden!
#trumpdeathtoll180k... and climbing. a shameful milestone that this incompetent president holds some responsibility for. #dumptrump",Against
bernie wants to ban fracking and lose pennsylvania. #demdebate,None
@USER i love you man. thanks for speaking our voice. #resist #bluewave,Against
@USER @USER gop. senators. all. have. to. go. #votebluetosaveamerica,Against
"@USER @USER @USER we were holding that iranian money illegally since the late 1970s. if there were any way of enforcing it, iran would win a huge judgement from the us for overthrowing a democratic president in the 1950s and installing a vicious 25yr dictatorship. does #maga know any history?",Against
fire portland justice center HTTP,Favor
@USER @USER bullshit that was trump. way more jobs in the trump days than obama days. economy is better than the obama days. do your research or take your bullshit elsewhere.,Favor
"@USER every poll i have seen says trump won. however, everyone around me thinks neither won.",Against
"@USER mr. president!
i have yet to see the #dscabal be a truly good judge of character...they don't have to be. all they need to do is follow their #dsplaybook and lure their victims into a bad situation...later using blackmail on them. they will usually do whatever they ask!
#maga HTTP",Favor
"#trump is considering giving his acceptance speech for the #gop renomination at #gettysburg...the desecration. 💔

the battle raged for three days in 1865, giving the union one of its bloodiest victories.  casualties totaled 23,049 (3,155 dead, 14,529 wounded, 5,365 missing). HTTP",None
"@USER @USER @USER we all know what .@USER is. well, no: we know what .@USER is not: he is not working 4 his constituents - not calling out trump on the #goodyear issue, for example, and not making pandemic-related relief to suffering ohioans. he's next for the #bluewave. #voteblue",Against
#demdebate biden said alien.,None
"mccloskey couple, who waved guns at st. louis protesters, to speak at rnc : live updates: protests for racial justice : npr #trumpers suck #rnc2020 #blm  HTTP",Against
"@USER #trumpliedpeopledied #trumpknew 

feb. 7: trump tells woodward he knows of airborne risks and covid is worse than worst flus

feb 10-mar 2, 2020: trump holds five #maga rallies each attracting thousands of people in confined spaces",Against
@USER i think most americans are seeing through all this bs going on in portland.  #trump2020,Favor
"@USER well done tonight, i am an independent voter and you won my vote. i proudly support the calmer, more collected, rational, mentally competent candidate at this debate. #sidinwithbiden #bidenharris #bidenharrislandslide2020 #nevertrump #bidenwonthedebate",Against
"@USER @USER @USER @USER i’m guessing this guy figured out he’s being conned by the party of #donaldtrump b/c when i answered his answer to what’s a #conservative, all the bullshit stopped! have a good day one &amp; all!",Against
"@USER @USER mmmm peach mints

oh an #fucktrump",Against
"amazingly, these are all states hillary didn’t visit. #demconvention #dnc2020convention",None
we need to send mitch mcconnell packing. #demdebate HTTP,None
"#activemilitary are against #donaldtrump 's policies !
these are not the policies of active #military .
a lot of military men &amp; women are deeply offended the president of the #unitedstates 🇺🇸 wanted to use them as political stunts. .@USER  , @USER @USER HTTP",Against
"this election is  american freedom vs communism... pick a side &amp; vote wisely...communism kills 👇👇👇👇👇👇👇 #liberalismisamentaldisorder #communismkills #votered #trump2020 

 HTTP",Favor
@USER @USER ha! ha! you’ve heard from one person.  there are many more on the other side who now see who trump is and will not vote for him again.  #joebidenforpresident2020 #trumpistheworstpresidentever #votebluetosaveamerica,Against
HTTP,Favor
"@USER president trump’s favorability stayed flat after the rnc, as a majority of the country continues to view his handling of the covid-19 crisis negatively, a poll released sunday found. favorability among republicans dropped 4% since last week. 
#dumptrump 
HTTP",Against
@USER yeah! #maga #trump2020 @USER restoring american pride around the world.,Favor
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #fbr #fbrparty #resisters

 we cant rely upon #trump or #gop to #protectourkids or #portectourteachers from #coronavirus; pawns &amp; victims of the #republicans until 01/20/21 

pls read HTTP

#shareifyoucare #strongertogether",Against
"looking at all the unmasked attendees listening to #45 not talk about all of his failed businesses. 🤔

did all the other black #45 supporters die? is that why i only counted like 2 in the unmasked  audience? 🦠🦠 

#hermancain #lasthoorah #rnchaos #rnc2020 HTTP",None
